# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cf1_model
# start_datetime = 2023-07-05 12:11:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\cf\cf1.data.r
# init = 2 (Default)
# random
#   seed = 757134845 (Default)
# output
#   file = examples\cf\cf1_1k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mean
-251.253,0.985841,0.0243974,7,223,0,252.026,2.15143,-0.795415,3.50798,1.7967
-251.363,0.944407,0.0243974,8,337,0,252.241,-0.78755,-2.51338,0.0291344,2.00855
-253.339,0.883128,0.0243974,7,127,0,254.274,-1.17559,-5.35044,-4.69812,1.59182
-253.768,0.646231,0.0243974,5,39,0,254.653,-1.18874,-6.16127,-5.17363,2.1505
-252.101,0.994496,0.0243974,7,127,0,253.408,-0.718228,-4.8443,-1.80789,1.67143
-251.399,0.999514,0.0243974,7,127,0,252.005,-1.27565,-3.4173,-2.3925,1.9668
-251.224,0.996441,0.0243974,8,255,0,251.689,-3.22477,-0.919419,-1.18998,1.77494
-252.619,0.686617,0.0243974,6,95,0,254.325,-2.33458,-2.63732,-4.53226,1.62476
-251.875,0.968727,0.0243974,7,127,0,253.076,-2.20264,-1.0229,-0.170944,2.08213
-251.454,0.943744,0.0243974,8,255,0,253.481,-0.054048,1.1445,1.75978,1.69793
-251.013,0.979665,0.0243974,5,55,0,253.058,-0.0778273,1.15047,2.02285,1.93331
-251.465,0.909037,0.0243974,7,191,0,254.131,-3.10906,-1.96917,-4.28628,1.83598
-251.46,0.64872,0.0243974,3,9,0,252.545,-3.06608,-2.02317,-4.32051,1.88268
-252.821,0.877851,0.0243974,7,127,0,253.072,-1.55246,-5.49375,-6.50407,2.02474
-251.727,0.84078,0.0243974,7,127,0,253.464,-1.1404,-4.36355,-2.98274,1.99347
-252.123,0.943066,0.0243974,8,255,0,252.545,4.86517,0.244066,0.472951,1.66037
-251.065,0.0676437,0.0243974,6,63,0,257.034,1.41245,2.34602,-1.5039,1.80974
-251.095,0.847356,0.0243974,6,111,0,251.817,3.64571,0.662447,-0.53463,1.88046
-251.114,0.656876,0.0243974,7,127,0,253.456,1.0602,0.100069,1.65207,1.75816
-251.397,0.984822,0.0243974,5,47,0,251.782,0.0902353,0.314129,1.67358,1.70193
-253.416,0.980847,0.0243974,6,63,0,253.893,1.02702,3.20193,-1.0806,2.20784
-252.63,0.999911,0.0243974,6,127,0,253.807,1.09876,3.01383,-1.72572,1.58576
-251.134,0.875126,0.0243974,2,3,0,253.609,1.12082,3.03137,-1.58991,1.8077
-251.269,0.723905,0.0243974,6,65,1,256.643,1.86659,1.85393,-1.47817,1.98236
-250.985,0.996013,0.0243974,7,189,0,251.839,0.286904,1.01956,1.64233,1.93485
-251.013,0.994474,0.0243974,7,139,0,251.961,0.646108,-1.40209,2.75797,1.85207
-251.408,0.889673,0.0243974,6,95,0,252.262,-0.100697,-5.26339,1.35322,1.88322
-251.43,0.766065,0.0243974,7,127,0,252.159,-0.568117,-3.83886,-0.190112,1.99081
-251.114,0.998688,0.0243974,2,7,0,251.385,-0.536313,-3.84764,-0.208249,1.85529
-251.327,0.916901,0.0243974,8,383,0,251.899,1.50018,-1.51204,4.06377,1.79543
-251.899,0.88034,0.0243974,4,27,0,253.393,1.56417,-1.4895,4.36962,2.03978
-250.881,0.999499,0.0243974,6,127,0,252.22,0.0716146,0.171857,1.85885,1.87116
-251.314,0.958428,0.0243974,3,15,0,253.407,-0.129948,0.454764,2.06766,2.00856
-252.616,0.961389,0.0243974,5,47,0,253.594,-2.05495,0.430549,2.46686,1.5821
-251.864,0.960038,0.0243974,6,99,0,253.859,0.256073,1.74164,1.63525,2.08124
-252.716,0.960006,0.0243974,2,3,0,252.998,0.270115,1.72082,1.69875,2.16357
-253.087,0.937886,0.0243974,2,3,0,254.096,0.294137,1.74976,1.67837,2.19304
-250.919,0.998938,0.0243974,4,23,0,253.598,0.0304488,1.17302,1.80005,1.83577
-251.052,0.8703,0.0243974,6,87,0,253.47,2.74687,0.788763,-0.363651,1.80298
-250.967,0.800266,0.0243974,5,53,0,252.998,1.57102,1.4643,-0.38002,1.92041
-251.981,0.913488,0.0243974,6,97,0,253.356,1.50345,3.61075,-3.38575,2.04285
-253.562,0.828557,0.0243974,7,127,0,254.466,3.85172,3.13558,-10.109,1.96834
-252.772,0.704556,0.0243974,7,127,0,253.92,4.12391,2.41931,-8.2017,1.77531
-251.471,0.908405,0.0243974,7,239,0,253.012,4.31786,1.01065,-2.41224,1.95159
-252.105,0.412543,0.0243974,6,95,0,254.469,1.89477,2.85974,-3.34961,2.06894
-251.592,0.910079,0.0243974,5,35,0,252.946,1.8123,3.60615,-4.63425,1.90116
-251.826,0.858434,0.0243974,6,71,0,252.769,3.73799,1.77684,-4.87678,1.76504
-252.375,0.993707,0.0243974,7,127,0,252.665,2.65279,3.39006,-7.02668,1.96645
-251.391,0.89,0.0243974,6,127,0,254.591,1.4846,2.65551,-2.20018,1.74218
-251.287,0.967416,0.0243974,6,95,0,252.241,1.95017,1.42878,-1.0518,1.73457
-252.897,0.892541,0.0243974,5,59,0,253.402,2.12559,1.95943,-2.59914,1.56582
-253.357,0.97034,0.0243974,5,45,0,253.8,2.6991,1.73833,-3.15457,1.53734
-251.6,0.976831,0.0243974,6,79,0,253.417,2.40423,2.24336,-3.65284,1.74072
-255.083,0.680984,0.0243974,7,127,0,255.744,4.02525,1.2885,-2.889,2.29754
-251.873,0.853668,0.0243974,7,127,0,255.09,0.740708,5.09509,-2.05912,1.71485
-251.873,0.0027269,0.0243974,1,1,0,257.051,0.740708,5.09509,-2.05912,1.71485
-251.231,0.96134,0.0243974,8,255,0,252.649,-0.589234,-3.63464,-0.190686,1.95097
-251.264,0.997829,0.0243974,4,19,0,251.302,-0.568172,-3.68618,-0.136221,1.95816
-254.18,0.479503,0.0243974,1,3,0,255.039,-0.453739,-3.64888,-0.184702,1.47094
-251.718,0.985807,0.0243974,6,115,0,254.603,-0.521213,-4.18005,-0.147798,2.0309
-253.036,0.882321,0.0243974,7,145,0,255.99,0.832086,-5.20788,5.97945,1.64605
-252.945,0.950176,0.0243974,7,227,0,254.068,2.22949,-3.42238,9.48372,1.85354
-252.948,0.699994,0.0243974,2,3,0,253.631,2.23124,-3.4232,9.49108,1.85312
-252.591,0.525314,0.0243974,6,108,1,254.974,0.8488,-6.16217,7.07798,1.84753
-252.165,0.601713,0.0243974,5,55,0,253.7,1.17833,-4.15642,6.81393,1.91632
-251.219,0.934979,0.0243974,7,127,0,252.531,0.0687851,-2.63779,2.1403,1.95886
-251.269,0.957361,0.0243974,5,51,0,252.259,-0.0712763,-1.54148,1.88511,1.99499
-251.12,0.95095,0.0243974,7,127,0,252.887,2.85026,0.822135,-0.397847,1.94545
-251.423,0.873149,0.0243974,7,127,0,252.048,2.36847,-0.0153106,1.75252,1.71626
-251.156,0.953049,0.0243974,5,59,0,251.827,2.85888,0.0847087,1.70131,1.94348
-251.364,0.993922,0.0243974,7,191,0,251.754,0.868591,4.17134,-1.83731,1.78588
-252.31,0.545245,0.0243974,7,127,0,254.131,3.36009,1.2707,-2.16543,2.10422
-251.724,0.988558,0.0243974,7,255,0,252.948,3.77478,1.89183,-5.26516,1.87608
-252.107,0.616853,0.0243974,5,53,0,253.418,2.73813,2.24515,-4.4629,1.68463
-254.786,0.328022,0.0243974,1,1,0,254.95,2.71185,2.18783,-4.47667,1.45638
-252.587,0.998122,0.0243974,4,19,0,254.26,2.79354,2.21624,-4.0827,2.10846
-251.008,0.727573,0.0243974,7,127,0,255.077,0.791309,2.03774,0.180791,1.79327
-251.615,0.961893,0.0243974,5,43,0,251.907,0.524509,2.5463,0.346395,1.68195
-251.258,0.98513,0.0243974,6,127,0,253.137,1.21739,0.532294,1.3538,2.00181
-250.951,0.998686,0.0243974,7,127,0,251.656,0.477913,-0.32444,2.06914,1.91409
-251.962,0.963788,0.0243974,6,79,0,253.269,1.43855,-0.343654,2.57975,2.08538
-252.736,0.983654,0.0243974,5,59,0,253.464,1.74765,-1.34553,3.94057,1.58905
-251.045,0.929792,0.0243974,6,95,0,255.177,1.30022,2.03645,-0.855167,1.79267
-250.977,0.846324,0.0243974,4,31,0,253.154,1.84179,1.73636,-1.34476,1.85325
-251.009,0.908017,0.0243974,3,11,0,251.754,1.86906,1.82669,-1.52072,1.89347
-251.457,0.950695,0.0243974,6,103,0,252.66,2.29553,2.65447,-4.27109,1.82232
-251.481,0.999938,0.0243974,8,255,0,251.641,0.978212,-2.91654,4.75605,1.90305
-251.068,0.992109,0.0243974,8,255,0,252.193,-1.7927,-2.24464,-2.1608,1.86317
-252.641,0.993069,0.0243974,6,111,0,254.095,-2.23799,-4.45754,-8.07205,1.90388
-252.729,0.522128,0.0243974,6,95,0,253.87,-1.76342,-5.45433,-7.69077,1.92748
-251.349,0.938801,0.0243974,6,99,0,253.378,-2.21457,-2.59507,-3.89466,1.85232
-251.394,0.75961,0.0243974,6,67,0,252.892,-2.41113,-2.04461,-2.96312,1.96671
-251.365,0.706412,0.0243974,2,3,0,252.744,-2.41608,-2.04921,-2.99285,1.9582
-252.027,0.79821,0.0243974,2,3,0,252.245,-2.40638,-1.95667,-3.0487,1.65979
-252.93,0.773587,0.0243974,6,63,0,254.086,-3.98394,-1.11679,-2.29543,2.15378
-252.254,0.815112,0.0243974,6,127,0,254.854,-3.0837,-2.04,-4.61902,1.67174
-251.076,0.899677,0.0243974,7,255,0,253.774,-0.0522417,-3.16453,1.71752,1.88284
-251.959,0.821251,0.0243974,7,127,0,252.705,1.20145,-0.578055,2.77807,2.08357
-251.278,0.96609,0.0243974,3,11,0,253.154,1.23681,-0.719616,2.86922,1.97919
-252.874,0.777684,0.0243974,5,35,0,258.95,0.850076,-3.28293,4.38608,1.59534
-251.52,0.990833,0.0243974,7,127,0,253.283,1.71721,-1.2828,4.18331,1.98047
-251.801,0.843609,0.0243974,7,127,0,253.191,4.4792,0.469761,-0.410205,1.69395
-251.569,0.60165,0.0243974,5,47,0,253.633,4.13837,0.751894,-1.10902,2.0026
-251.778,0.511228,0.0243974,7,255,0,254.221,2.65204,-0.0180671,2.10473,2.05682
-250.952,0.9993,0.0243974,7,131,0,251.926,-0.513393,-0.0569791,1.77443,1.80368
-251.161,0.931118,0.0243974,7,255,0,252.173,-3.19744,-0.623809,-0.213077,1.78151
-251.263,0.921762,0.0243974,8,255,0,252.582,-0.34609,3.40009,2.99645,1.81971
-251.957,0.829421,0.0243974,7,127,0,252.919,-0.554637,-5.2997,-0.907082,2.03233
-251.589,0.996796,0.0243974,7,127,0,251.987,-0.34703,-4.72223,0.0971803,1.73593
-251.589,0.330345,0.0243974,1,1,0,252.943,-0.34703,-4.72223,0.0971803,1.73593
-251.199,0.977931,0.0243974,4,31,0,251.635,-0.361039,-4.33281,0.277938,1.84225
-250.968,0.708966,0.0243974,7,243,0,253.075,2.05953,-0.0196374,1.89639,1.85594
-251.75,0.879852,0.0243974,6,83,0,253.155,0.443017,4.90813,-0.459887,1.7145
-252.776,0.886468,0.0243974,7,149,0,254.259,-0.808575,6.34497,7.08013,1.94974
-253.06,0.626891,0.0243974,5,31,0,253.432,-0.772068,6.04253,6.7043,2.03905
-253.06,0.171782,0.0243974,3,11,0,255.597,-0.772068,6.04253,6.7043,2.03905
-253.462,0.382806,0.0243974,4,17,0,255.155,-0.849986,6.35086,7.05845,1.66031
-253.209,0.376496,0.0243974,3,13,0,254.118,-0.730612,6.724,6.93863,2.026
-253.209,0.000284228,0.0243974,3,7,0,257.522,-0.730612,6.724,6.93863,2.026
-253.209,0.032399,0.0243974,5,59,0,257.044,-0.730612,6.724,6.93863,2.026
-254.872,0.0432438,0.0243974,5,31,0,255.675,-0.78007,6.74401,6.79236,1.53156
-253.849,0.200018,0.0243974,2,5,0,256.972,-0.78059,6.63816,6.79913,1.61745
-252.616,0.349315,0.0243974,3,11,0,253.692,-0.747681,6.51189,6.68134,1.81252
-252.616,0.00533889,0.0243974,6,127,0,255.318,-0.747681,6.51189,6.68134,1.81252
-252.659,0.0485076,0.0243974,5,31,0,254.138,-0.773735,6.48814,6.82892,1.80883
-252.888,0.343681,0.0243974,3,11,0,254.449,-0.738256,6.59011,6.84426,1.97907
-252.911,0.2443,0.0243974,7,127,0,255.676,-1.29803,5.26605,8.69601,1.86053
-252.726,0.847284,0.0243974,5,63,0,253.91,-1.95564,3.40779,8.60818,1.94377
-252.118,0.996593,0.0243974,7,127,0,253.296,-2.26395,2.42347,7.36454,1.87791
-252.102,0.908041,0.0243974,3,11,0,252.497,-2.29101,2.35317,7.28366,1.89253
-252.146,0.895318,0.0243974,8,255,0,253.308,-0.221542,5.92875,3.02825,1.71479
-251.337,0.263512,0.0243974,6,63,0,254.701,-0.0301074,4.33944,1.93369,1.80304
-251.786,0.966328,0.0243974,7,157,0,252.902,-1.78184,2.35423,6.11152,1.91667
-250.993,0.988617,0.0243974,7,255,0,253.669,2.90645,0.644718,-0.0268788,1.84696
-252.039,0.774789,0.0243974,6,127,0,252.721,2.39761,1.42519,-1.77723,1.63984
-252.169,0.976337,0.0243974,4,23,0,252.542,2.25745,1.56635,-1.42982,2.10613
-252.994,0.744999,0.0243974,6,99,0,255.874,1.27144,0.409166,1.66782,2.18804
-251.029,0.976209,0.0243974,4,27,0,254.128,1.67963,0.444968,1.19783,1.94521
-251.307,0.909026,0.0243974,8,255,0,252.574,-0.659902,-3.84735,-0.578056,1.96082
-250.937,0.966866,0.0243974,7,255,0,251.932,-2.06645,-0.807566,0.23281,1.9016
-251.326,0.844346,0.0243974,6,115,0,253.362,0.684449,-0.176281,2.12935,2.0087
-251.665,0.888282,0.0243974,7,255,0,253.525,-1.20439,-4.63326,-3.78972,1.79051
-251.184,0.813616,0.0243974,7,127,0,252.68,-2.88254,-1.56795,-2.62288,1.89681
-251.314,0.981195,0.0243974,7,127,0,251.431,-3.93009,-1.20725,-2.88341,1.86118
-252.47,0.483177,0.0243974,6,79,0,254.283,-1.10467,-5.00516,-3.86886,1.66016
-251.788,0.821415,0.0243974,7,255,0,253.757,3.33422,1.59829,-3.61339,1.71567
-251.999,0.741027,0.0243974,7,255,0,253.19,0.143413,3.08115,1.20244,1.64432
-253.55,0.864479,0.0243974,7,239,0,255.232,1.02628,5.07905,-3.659,1.55352
-254.136,0.85413,0.0243974,6,81,0,257.27,2.08778,4.04641,-6.89655,1.55148
-251.805,0.739025,0.0243974,6,127,0,253.853,4.70466,1.28521,-4.26999,1.77651
-251.297,0.362493,0.0243974,7,127,0,253.088,3.91411,0.932851,-1.85539,1.79589
-252.256,0.568583,0.0243974,7,127,0,253.376,1.29839,5.76812,-5.69484,1.79443
-253.027,0.613926,0.0243974,3,13,0,253.21,1.3232,5.86789,-5.69421,2.07017
-252.448,0.435514,0.0243974,7,167,0,254.441,1.10237,6.22329,-5.12118,1.7392
-251.849,0.923731,0.0243974,5,45,0,252.847,1.20302,5.09135,-4.33652,1.78846
-251.252,0.997943,0.0243974,7,255,0,252.803,-1.17723,1.67129,3.88512,1.91763
-250.875,0.910511,0.0243974,6,87,0,252.894,-1.10285,-0.458114,1.35978,1.86501
-253.152,0.822935,0.0243974,3,15,0,255.203,-0.908954,-0.32683,1.90297,2.20004
-252.974,1,0.0243974,1,1,0,253.235,-0.911548,-0.318584,1.8962,2.1866
-251.477,0.976471,0.0243974,2,3,0,253.791,-0.924065,-0.178728,1.8696,2.03475
-252.208,0.98413,0.0243974,6,99,0,253.521,-0.100931,-2.55936,1.35829,1.61661
-251.203,0.972788,0.0243974,3,11,0,252.676,-0.157544,-2.63708,1.3449,1.76036
-251.531,0.985572,0.0243974,7,143,0,251.728,-2.75473,-1.40799,-2.16179,1.71685
-252.532,0.84357,0.0243974,7,133,0,255.549,-2.75685,-2.62956,-5.17302,2.07627
-251.588,0.9925,0.0243974,4,19,0,252.377,-2.70846,-2.53867,-5.00023,1.87563
-250.891,0.953632,0.0243974,7,183,0,252.976,0.35428,1.45815,1.35039,1.86698
-250.932,0.998461,0.0243974,5,39,0,250.942,0.274258,1.57175,1.39339,1.82445
-251.839,0.926339,0.0243974,7,255,0,252.552,3.03485,1.8595,-3.61841,2.0249
-252.277,0.968047,0.0243974,7,255,0,253.083,2.51852,-2.11534,7.28915,1.96162
-251.094,0.942827,0.0243974,7,157,0,253.617,-2.43142,-0.630482,0.243154,1.77612
-251.323,0.964655,0.0243974,7,143,0,251.677,-0.157426,-2.49664,1.60124,1.99428
-251.532,0.94659,0.0243974,3,7,0,252.242,-0.022431,-2.39538,1.64445,1.69818
-251.461,0.964177,0.0243974,6,83,0,252.618,-1.63008,-1.47737,-0.708574,1.69966
-252.144,0.859953,0.0243974,6,95,0,255.075,-0.824622,1.59845,3.41039,2.09227
-251.162,0.993862,0.0243974,4,23,0,252.524,-1.07194,1.56427,3.57646,1.89967
-251.733,0.9753,0.0243974,5,55,0,252.108,-1.41398,1.96506,4.77544,1.99689
-251.606,0.946037,0.0243974,4,31,0,252.905,-1.55725,2.28947,5.37258,1.80729
-251.243,0.8762,0.0243974,5,47,0,253.248,-1.07392,2.02369,4.04405,1.87077
-251.566,0.893111,0.0243974,3,7,0,252.331,-1.10213,2.11477,4.07056,1.7398
-251.053,0.973476,0.0243974,7,255,0,252.415,-0.925941,-3.1541,-1.03888,1.88163
-252.264,0.99664,0.0243974,8,255,0,252.641,4.0227,-1.37265,7.39075,1.86897
-253.238,0.590412,0.0243974,7,127,0,253.725,3.02429,-1.81515,7.58098,2.09146
-251.803,0.995479,0.0243974,6,67,0,253.192,1.87419,-1.86862,5.24354,1.74138
-252.584,0.870213,0.0243974,6,67,0,254.841,5.42884,-0.0744407,2.034,1.62987
-252.584,1.76754e-008,0.0243974,1,3,0,254.758,5.42884,-0.0744407,2.034,1.62987
-252.118,0.210309,0.0243974,2,5,0,253.1,5.38435,-0.0129349,2.11301,2.04336
-252.118,0.237756,0.0243974,2,7,0,252.804,5.38435,-0.0129349,2.11301,2.04336
-251.507,0.271363,0.0243974,2,5,0,252.53,5.39912,-0.0233944,2.03036,1.90405
-251.507,0.337326,0.0243974,1,3,0,251.699,5.39912,-0.0233944,2.03036,1.90405
-251.507,0.00117028,0.0243974,1,3,0,253.576,5.39912,-0.0233944,2.03036,1.90405
-251.496,0.57688,0.0243974,3,11,0,252.084,5.29475,-0.0654365,2.17145,1.82498
-251.037,0.975353,0.0243974,7,129,0,252.321,0.0751249,-2.66384,2.06568,1.86556
-250.969,0.993903,0.0243974,7,143,0,251.482,-0.134508,-1.75524,1.57975,1.81585
-251.352,0.977504,0.0243974,2,3,0,251.368,-0.213378,-1.76159,1.63452,2.0104
-250.96,0.994062,0.0243974,7,127,0,251.948,-0.31986,-2.24585,1.17732,1.89568
-252.541,0.770609,0.0243974,2,3,0,253.63,-0.266826,-2.17554,0.999932,1.58042
-251.334,0.960285,0.0243974,6,63,0,254.964,-2.04085,0.640686,3.27652,1.96897
-250.883,0.960453,0.0243974,6,127,0,252.379,-1.4136,-0.743206,0.834301,1.88489
-251.602,0.960089,0.0243974,6,115,0,254.271,-1.80417,2.08711,5.60594,1.84043
-254.204,0.700743,0.0243974,7,255,0,255.543,-1.62731,4.2421,8.49037,1.58715
-252.556,0.976089,0.0243974,5,43,0,253.926,-1.55104,4.07311,8.13584,1.81829
-251.606,0.999454,0.0243974,7,127,0,252.865,-0.637791,4.14843,4.46274,1.81691
-253.051,0.650667,0.0243974,7,223,0,254.593,-2.63527,2.39581,7.98966,1.67605
-252.44,1,0.0243974,3,15,0,252.92,-2.5084,2.3684,7.89118,1.95029
-253.268,0.89191,0.0243974,7,127,0,253.693,-4.16341,1.3477,7.687,2.07596
-251.254,0.998899,0.0243974,7,255,0,253.402,-2.24469,-0.3188,1.02238,1.73799
-251.08,0.873893,0.0243974,7,127,0,253.176,0.766706,1.24799,1.00935,1.9662
-251.078,0.999789,0.0243974,7,239,0,251.238,-0.0694655,1.74591,1.90372,1.78244
-251.874,0.976138,0.0243974,7,127,0,252.392,-3.3013,-0.30439,0.655274,1.66016
-252.113,0.965781,0.0243974,2,3,0,252.387,-3.30024,-0.408089,0.74921,2.096
-251.527,0.988112,0.0243974,7,127,0,252.46,-0.608494,1.01382,2.64715,2.03024
-250.927,0.976201,0.0243974,5,63,0,253.659,0.0909707,0.147893,1.8985,1.91195
-251.878,0.945768,0.0243974,7,167,0,252.666,4.05609,1.83713,-5.53269,1.91889
-252.813,0.599233,0.0243974,4,25,0,253.179,3.96681,1.83848,-5.19584,2.09708
-251.379,0.983796,0.0243974,8,255,0,252.889,-0.0260787,4.80484,1.9503,1.82499
-252.143,0.493987,0.0243974,4,27,0,254.397,-0.0459017,3.58071,1.80408,1.63972
-251.743,0.88063,0.0243974,7,127,0,253.126,0.460381,5.98241,-0.789425,1.96477
-250.9,0.997901,0.0243974,7,127,0,251.708,0.643542,1.90533,0.64569,1.87185
-255.069,0.852277,0.0243974,6,127,0,255.829,1.17778,4.08582,-3.37595,1.43624
-253.832,0.983453,0.0243974,6,99,0,256.118,1.23908,2.63512,-1.02427,2.24087
-251.625,1,0.0243974,2,7,0,253.452,1.11495,2.4854,-1.08583,1.68527
-251.307,0.896961,0.0243974,5,51,0,253.843,1.43741,0.655548,0.774744,1.71704
-250.892,0.957248,0.0243974,6,87,0,252.724,-1.00358,-0.406605,1.42659,1.83465
-250.878,0.99106,0.0243974,6,95,0,251.247,-0.839727,-0.681424,1.26749,1.8397
-251.392,0.973077,0.0243974,6,115,0,252.417,-1.49481,-2.65692,-1.98103,1.99055
-251.262,0.949095,0.0243974,2,3,0,251.843,-1.45261,-2.60121,-2.01235,1.7662
-251.386,0.927018,0.0243974,6,121,0,252.671,0.0958652,-3.93738,2.33066,1.95321
-251.102,0.968978,0.0243974,7,255,0,252.227,-0.168193,-2.68541,1.33821,1.78988
-251.098,0.988088,0.0243974,7,159,0,251.556,-0.28535,1.22799,2.12372,1.77331
-251.215,0.996387,0.0243974,7,127,0,251.447,-0.0603184,1.859,1.86131,1.74918
-251.342,0.972348,0.0243974,8,511,0,252.019,0.446063,5.0651,-0.419152,1.8402
-251.06,0.871941,0.0243974,7,127,0,251.907,-0.0763843,2.77261,2.05173,1.83995
-252.069,0.908682,0.0243974,8,255,0,252.815,-2.60433,-1.79823,-3.02787,1.65532
-251.065,0.893598,0.0243974,5,59,0,253.434,-1.44183,-1.81527,-0.834587,1.78271
-253.793,0.780742,0.0243974,2,3,0,254.064,-1.58203,-1.90507,-0.771886,2.24199
-252.345,1,0.0243974,2,3,0,253.862,-1.59061,-1.84976,-0.812804,2.12945
-250.944,0.990423,0.0243974,4,31,0,252.772,-1.23944,-2.10957,-0.737737,1.87696
-254.758,0.765832,0.0243974,7,191,0,257.168,-2.76558,3.01357,9.9117,1.57743
-252.674,0.975419,0.0243974,7,127,0,254.191,-3.91133,1.70676,8.57806,1.90236
-252.612,0.899689,0.0243974,6,63,0,252.818,-3.99189,1.62445,8.38406,1.89944
-251.456,0.527632,0.0243974,7,135,0,254.293,-1.24373,1.37589,3.69908,1.98784
-250.886,0.997397,0.0243974,6,87,0,252.022,-0.650416,-0.804561,1.37054,1.89384
-250.893,0.997476,0.0243974,7,191,0,252.134,-0.854276,-1.44591,0.659533,1.89474
-251.517,0.873289,0.0243974,7,143,0,252.453,3.02137,-0.750711,4.2212,1.95302
-251.114,0.9916,0.0243974,6,127,0,251.874,1.73493,-0.486183,2.77329,1.9298
-251.261,0.905092,0.0243974,6,97,0,252.823,0.157533,-3.92884,2.45084,1.83192
-251.171,0.848324,0.0243974,5,57,0,253.507,0.474842,-2.77,3.18254,1.86723
-251.037,0.975461,0.0243974,8,255,0,251.813,2.89902,0.340127,0.922831,1.90886
-250.974,0.974893,0.0243974,7,191,0,252.188,1.80026,1.58588,-0.950879,1.90411
-251.472,0.741029,0.0243974,4,19,0,253.86,1.58823,1.90707,-1.00326,2.02562
-251.257,0.986556,0.0243974,6,83,0,252.03,0.337746,1.93368,1.0799,1.733
-251.662,0.976258,0.0243974,5,63,0,252.001,0.987436,0.922378,0.753296,1.66408
-250.936,0.967231,0.0243974,5,35,0,252.853,2.14453,0.664152,0.47294,1.89723
-250.916,0.847681,0.0243974,2,7,0,252.354,2.11613,0.719898,0.354379,1.87778
-250.88,0.67357,0.0243974,4,19,0,254.26,1.46994,0.830714,0.658237,1.87934
-252.609,0.782886,0.0243974,3,7,0,254.054,1.47764,0.688095,0.55291,1.56967
-251.427,0.992065,0.0243974,3,7,0,253.061,1.5078,0.687992,0.660909,1.69826
-251.112,0.991045,0.0243974,5,63,0,252.03,0.819687,0.559156,1.29469,1.75302
-250.878,0.980765,0.0243974,4,27,0,252.114,1.27383,0.588858,1.09962,1.84973
-251.553,0.889276,0.0243974,4,19,0,253.717,1.77441,0.553797,1.06243,2.04509
-251.372,0.999244,0.0243974,8,255,0,251.861,0.343662,-2.0323,2.42906,1.73064
-252.386,0.965758,0.0243974,7,147,0,253.078,-2.31589,-2.6861,-4.13448,2.08622
-253.476,0.787191,0.0243974,2,3,0,253.893,-2.2777,-2.50464,-4.1635,1.54132
-253.276,0.992632,0.0243974,5,55,0,254.186,-1.68008,-2.9334,-3.38074,1.54762
-252.082,0.976663,0.0243974,7,227,0,253.506,-3.47107,-0.988632,-1.78472,1.6469
-251.609,0.977198,0.0243974,5,35,0,252.055,-3.75408,-0.915244,-1.71981,1.71609
-251.99,0.896001,0.0243974,6,111,0,257.165,-4.27757,0.319103,3.39993,2.03495
-251.766,0.668287,0.0243974,4,23,0,254.284,-3.81278,0.494755,3.60966,1.72326
-251.345,0.996103,0.0243974,7,161,0,252.39,0.299389,-3.7123,2.90959,1.79817
-250.963,0.93333,0.0243974,6,87,1,254.631,-1.50711,-1.74064,-0.715677,1.90765
-251.645,0.926723,0.0243974,8,255,0,252.427,0.0271053,2.3561,1.61744,1.6813
-252.095,0.904742,0.0243974,8,255,0,253.21,-4.4237,-0.859049,-1.7333,2.06687
-251.925,0.518701,0.0243974,5,61,1,254.23,-4.12463,-0.751226,-1.04139,2.05714
-254.958,0.329456,0.0243974,4,19,0,256.705,-3.96217,-0.815743,-0.931433,2.30068
-251.345,0.878698,0.0243974,2,7,0,253.385,-3.98943,-0.726087,-0.935062,1.96161
-250.999,0.995706,0.0243974,7,127,0,251.368,-2.33577,-1.40765,-1.41874,1.8692
-250.926,0.997221,0.0243974,8,255,0,251.049,0.430285,-0.817339,2.22191,1.87023
-250.897,0.989279,0.0243974,5,47,0,251.322,-0.00496255,-0.960666,1.85717,1.86194
-251.484,0.822183,0.0243974,6,79,0,254.057,4.11595,-0.521246,3.98586,1.84043
-251.48,0.205255,0.0243974,5,41,0,254.133,3.91263,-0.5632,4.10085,1.89725
-252.379,0.476172,0.0243974,5,47,0,254.183,3.4905,-0.684106,4.02982,1.64194
