# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = clickgraph_model
# start_datetime = 2023-01-12 08:57:24 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 1 (Default)
# data
#   file = examples\clickgraph\clickgraph.data.R
# init = 2 (Default)
# random
#   seed = 2891730761 (Default)
# output
#   file = examples\clickgraph\clickgraphvar.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,log_p__,log_g__,simAll,unif.1,unif.2,unif.3,unif.4,unif.5,beta1,beta2
0,-21.0364,-2.44283,0.221815,0.404413,0.167324,0.424937,0.138813,0.337421,0.473221,0.874173
0,-22.1571,-2.9096,0.465331,0.840749,0.258065,0.16861,0.588079,0.297474,0.787727,0.881836
0,-23.1054,-3.81095,0.552257,0.754839,0.250646,0.0248456,0.71864,0.93475,0.649886,0.722862
0,-24.1104,-4.86524,0.453367,0.0124924,0.124757,0.773952,0.771507,0.183999,0.767892,0.741453
0,-22.6206,-3.40891,0.182606,0.309111,0.914504,0.0537377,0.117704,0.712629,0.624157,0.717975
0,-23.136,-4.32818,0.878416,0.769085,0.84397,0.632188,0.747233,0.0167146,0.468129,0.614338
0,-22.9628,-3.42805,0.118729,0.585687,0.49125,0.0330576,0.135393,0.785365,0.654197,0.773636
0,-25.1052,-5.04397,0.847517,0.514122,0.910651,0.983062,0.328908,0.187968,0.793002,0.534913
0,-21.1732,-2.95432,0.93088,0.441103,0.317713,0.349036,0.848514,0.479553,0.589995,0.902193
0,-24.4807,-4.78405,0.257729,0.544314,0.10766,0.757266,0.445028,0.385412,0.313041,0.0861949
0,-23.5885,-3.35939,0.620191,0.724313,0.871704,0.199656,0.0505012,0.253992,0.792829,0.499586
0,-23.3923,-3.90228,0.139413,0.738524,0.0447426,0.778025,0.786508,0.921451,0.64173,0.748641
0,-27.4334,-8.94614,0.164216,0.241403,0.0710516,0.877816,0.997311,0.252139,0.46504,0.199365
0,-21.9218,-3.27239,0.848959,0.138055,0.166316,0.198673,0.903789,0.220088,0.764559,0.488251
0,-19.9973,-1.38052,0.26322,0.492352,0.896663,0.673995,0.376563,0.71903,0.56338,0.740143
0,-23.4187,-3.69438,0.677314,0.681732,0.76437,0.212133,0.0490148,0.276519,0.835941,0.720484
0,-25.1098,-6.11173,0.546279,0.00893474,0.0467334,0.953187,0.4179,0.6286,0.50563,0.66031
0,-24.8097,-5.6034,0.978229,0.947998,0.332118,0.286669,0.796102,0.393604,0.821786,0.276639
0,-22.6819,-3.38389,0.821918,0.894517,0.369205,0.751466,0.788539,0.483878,0.525773,0.111946
0,-20.4771,-1.81169,0.699673,0.343893,0.725084,0.400651,0.12031,0.145186,0.467358,0.400155
0,-20.2103,-1.5542,0.830364,0.646272,0.298702,0.445246,0.789948,0.122251,0.673815,0.590747
0,-22.143,-3.28788,0.967906,0.384493,0.167974,0.15761,0.661654,0.183923,0.498881,0.681608
0,-23.0653,-3.60885,0.183351,0.584303,0.735813,0.756783,0.038473,0.674385,0.824298,0.598093
0,-21.2604,-2.10005,0.847407,0.875336,0.761975,0.351659,0.4975,0.107202,0.694947,0.575979
0,-23.1096,-3.88458,0.585326,0.480063,0.284664,0.555489,0.849152,0.0259493,0.326404,0.538287
0,-21.324,-5.10691,0.745183,0.704974,0.505612,0.332212,0.653613,0.521585,0.392569,0.0388087
0,-21.4699,-2.74978,0.314777,0.971718,0.848479,0.304582,0.348023,0.666627,0.620635,0.345896
0,-23.1938,-3.86675,0.175583,0.565954,0.88738,0.866967,0.0298354,0.854137,0.621796,0.553313
0,-20.4276,-2.00401,0.903688,0.629772,0.740878,0.160999,0.724403,0.287489,0.576119,0.31734
0,-23.0956,-5.27608,0.142546,0.240773,0.578233,0.893661,0.730943,0.0289299,0.272146,0.613954
0,-20.0007,-3.7486,0.467129,0.870502,0.598921,0.915245,0.145608,0.464872,0.408155,0.906448
0,-22.1136,-2.73055,0.302307,0.423875,0.234735,0.469656,0.0792769,0.740424,0.802962,0.321597
0,-22.7427,-4.33415,0.885167,0.964124,0.185104,0.513288,0.170499,0.367704,0.64315,0.910203
0,-19.3252,-1.44815,0.396711,0.571083,0.40597,0.351234,0.213517,0.301287,0.356042,0.474318
0,-23.5165,-5.51994,0.263529,0.284539,0.624767,0.00371092,0.446735,0.84192,0.495333,0.589209
0,-24.0867,-5.55198,0.0488407,0.479069,0.443757,0.016149,0.891994,0.270639,0.773124,0.364105
0,-33.7886,-10.2689,0.376738,0.989905,0.742143,0.983483,0.0482592,0.751749,0.543491,0.0562833
0,-21.4794,-2.60566,0.750324,0.540165,0.207892,0.231876,0.108674,0.0596491,0.57224,0.673165
0,-24.9033,-4.94825,0.409455,0.151214,0.873468,0.194015,0.0950379,0.832619,0.777341,0.92867
0,-24.9372,-5.73909,0.0159182,0.387823,0.856326,0.193829,0.157721,0.0312329,0.605552,0.426274
0,-22.3905,-3.29997,0.57309,0.806266,0.543266,0.517364,0.0239986,0.15324,0.59012,0.271475
0,-21.6834,-2.48777,0.590665,0.807818,0.275843,0.0933703,0.125069,0.867724,0.547102,0.709019
0,-22.4152,-3.75925,0.853541,0.428951,0.933902,0.654803,0.02496,0.37966,0.558671,0.645865
0,-29.4283,-11.7474,0.801631,0.309131,0.0740995,0.256875,0.25702,0.993027,0.947145,0.731252
0,-23.8469,-4.86311,0.819003,0.140116,0.199422,0.299932,0.109472,0.0442748,0.452502,0.895959
0,-20.6204,-2.03334,0.869708,0.369983,0.0740469,0.615473,0.430539,0.78806,0.589046,0.676185
0,-27.0774,-8.29378,0.959631,0.120596,0.601614,0.177446,0.977129,0.704252,0.266955,0.120487
0,-23.2079,-4.28101,0.936237,0.043733,0.70774,0.894517,0.368422,0.822566,0.627028,0.241441
0,-25.3646,-7.06639,0.623557,0.0118578,0.790957,0.0248047,0.42178,0.499633,0.303315,0.840878
0,-23.131,-3.71013,0.143316,0.412638,0.927708,0.134926,0.861568,0.117689,0.74757,0.666794
0,-32.2835,-15.0903,0.945385,0.235318,0.984426,0.271382,0.974896,0.22529,0.540704,0.00851592
0,-22.047,-2.8812,0.804456,0.159424,0.833054,0.185251,0.940569,0.59024,0.695454,0.690267
0,-23.6313,-4.14234,0.325803,0.948257,0.086779,0.332788,0.919556,0.13246,0.707828,0.752057
0,-22.2237,-3.72944,0.119494,0.655079,0.982302,0.275842,0.290649,0.557436,0.503377,0.689954
0,-18.5764,-0.695231,0.525528,0.440077,0.261786,0.723104,0.790993,0.626685,0.642355,0.532674
0,-20.2521,-1.51037,0.661441,0.604751,0.610292,0.490372,0.184393,0.87313,0.713059,0.747798
0,-26.7935,-9.09911,0.568759,0.8033,0.956734,0.612721,0.986063,0.389611,0.427256,0.976115
0,-21.0454,-2.30112,0.134125,0.625923,0.93082,0.247973,0.498724,0.764692,0.714963,0.52597
0,-20.6192,-2.19335,0.287481,0.192808,0.495328,0.439002,0.96651,0.598296,0.633208,0.579569
0,-24.9473,-6.03305,0.0682226,0.100888,0.820141,0.419802,0.887814,0.0929869,0.881568,0.580142
0,-21.7454,-2.6531,0.85489,0.747967,0.697977,0.827957,0.0548597,0.428974,0.725768,0.568935
0,-22.4702,-3.03486,0.140323,0.861441,0.0735306,0.419739,0.74299,0.879814,0.532825,0.71892
0,-20.4562,-1.81778,0.363811,0.459719,0.17728,0.797559,0.716239,0.0813723,0.567786,0.493574
0,-21.0011,-1.98344,0.44007,0.0941957,0.636442,0.256486,0.418518,0.884712,0.667487,0.774922
0,-24.5094,-4.99009,0.453463,0.815802,0.740965,0.0429821,0.892227,0.466345,0.759101,0.108945
0,-24.9258,-5.0583,0.0718447,0.251812,0.839239,0.0221292,0.0821178,0.325152,0.670891,0.779272
0,-30.2448,-10.2591,0.940569,0.841138,0.932247,0.657651,0.996401,0.0459246,0.426826,0.865037
0,-21.6285,-2.14501,0.185842,0.128522,0.816003,0.597476,0.360216,0.190224,0.681323,0.803884
0,-19.5751,-1.26382,0.818079,0.751008,0.269351,0.447928,0.348961,0.231434,0.656727,0.356298
0,-33.3431,-10.113,0.864114,0.0367571,0.978331,0.882346,0.0475306,0.142222,0.709285,0.0570955
0,-21.328,-2.18657,0.601327,0.792751,0.856032,0.932629,0.265005,0.451702,0.50741,0.428798
0,-24.6988,-6.05024,0.133536,0.677448,0.667476,0.701877,0.992799,0.296301,0.80897,0.790472
0,-28.3346,-6.64573,0.840204,0.982841,0.708948,0.948044,0.800894,0.280952,0.856456,0.328292
0,-26.4704,-6.6597,0.940063,0.948341,0.724135,0.0849264,0.01398,0.115816,0.656237,0.558038
0,-24.3196,-4.12608,0.213013,0.940007,0.848432,0.245786,0.867281,0.922078,0.504481,0.260729
0,-19.9628,-1.36159,0.269801,0.819911,0.404855,0.383314,0.594409,0.284248,0.751445,0.736706
0,-25.3119,-5.52729,0.3364,0.3124,0.844841,0.0121243,0.95992,0.429518,0.642612,0.810736
0,-21.5751,-2.71074,0.892617,0.343039,0.843005,0.0464049,0.436771,0.722711,0.552255,0.585796
0,-20.8474,-2.07922,0.440175,0.0485326,0.396531,0.543389,0.167236,0.444495,0.736452,0.666598
0,-21.4126,-2.66446,0.89344,0.520766,0.344291,0.853259,0.730626,0.579441,0.755646,0.850516
0,-22.8262,-3.77593,0.0306317,0.127036,0.860914,0.630569,0.180285,0.426218,0.756766,0.498766
0,-20.8724,-2.53925,0.961551,0.405855,0.42384,0.394994,0.453928,0.885221,0.598577,0.355449
0,-22.056,-3.68497,0.34128,0.78703,0.809089,0.508236,0.802244,0.0524631,0.518998,0.906334
0,-20.3497,-1.71961,0.72989,0.595448,0.205612,0.626304,0.159602,0.680308,0.401136,0.692075
0,-24.0656,-4.71814,0.24058,0.180506,0.779372,0.97418,0.763156,0.0685909,0.647713,0.841888
0,-24.9739,-5.91207,0.927931,0.0461247,0.0735073,0.161455,0.183614,0.222335,0.539153,0.919946
0,-19.8983,-1.56401,0.809619,0.509447,0.29529,0.204676,0.755586,0.587857,0.71318,0.311765
0,-20.7968,-2.36971,0.800098,0.795472,0.0745915,0.417486,0.698278,0.576705,0.446915,0.339967
0,-24.0595,-4.61604,0.209502,0.922666,0.0253129,0.137106,0.136578,0.319535,0.570151,0.754579
0,-20.391,-1.53541,0.392465,0.138784,0.556511,0.814357,0.588892,0.129159,0.667181,0.476976
0,-22.6457,-2.04641,0.326693,0.599196,0.741378,0.666754,0.115684,0.402008,0.73921,0.239883
0,-22.8734,-3.50492,0.580455,0.0246074,0.573606,0.0632538,0.74356,0.551687,0.664731,0.771647
0,-23.4286,-3.17373,0.366867,0.879505,0.764105,0.96253,0.651137,0.325552,0.733943,0.338809
0,-25.0147,-6.31245,0.943852,0.0133763,0.335291,0.687,0.738527,0.21537,0.775413,0.15348
0,-20.7828,-2.17373,0.755191,0.0307215,0.624614,0.440794,0.637915,0.355727,0.558024,0.730522
0,-25.5497,-6.34885,0.415415,0.0554704,0.475668,0.0339335,0.193862,0.843734,0.826761,0.13124
0,-21.7291,-2.89586,0.0557636,0.174304,0.691887,0.712493,0.31253,0.846508,0.417582,0.440324
0,-23.2889,-4.34676,0.167451,0.867513,0.951184,0.566763,0.844062,0.0467488,0.579381,0.738503
0,-21.4601,-2.55969,0.276564,0.948979,0.539379,0.282553,0.746623,0.91024,0.524111,0.641387
0,-22.0656,-2.81418,0.654738,0.226815,0.603013,0.696345,0.170276,0.756361,0.764589,0.899656
0,-25.4899,-5.04821,0.7802,0.118537,0.364455,0.961438,0.564157,0.103479,0.809929,0.209231
0,-22.26,-4.56941,0.402946,0.466711,0.657465,0.323001,0.0109016,0.322246,0.318848,0.5064
0,-23.0462,-4.15888,0.660923,0.170422,0.536938,0.0791196,0.0197455,0.564468,0.731667,0.357688
0,-20.8774,-2.1338,0.236631,0.90004,0.35508,0.253828,0.372533,0.300784,0.786291,0.69462
0,-22.2173,-3.31979,0.64352,0.936114,0.859381,0.84445,0.855467,0.733039,0.391799,0.625836
0,-22.0579,-2.94228,0.299736,0.368461,0.144807,0.760974,0.0705976,0.762893,0.790613,0.640626
0,-28.5838,-10.1451,0.933211,0.506947,0.0253664,0.426263,0.996365,0.961555,0.718877,0.733572
0,-23.1224,-3.20948,0.154437,0.82153,0.544255,0.868471,0.16585,0.261686,0.465991,0.88808
0,-26.169,-6.16511,0.960488,0.364836,0.154636,0.887579,0.0620839,0.506915,0.238723,0.645777
0,-23.8471,-4.68066,0.621782,0.878164,0.982776,0.953462,0.629131,0.589571,0.611183,0.458025
0,-20.9861,-3.02384,0.777541,0.619399,0.582732,0.0787487,0.94551,0.476692,0.532115,0.268415
0,-23.5195,-5.28978,0.138091,0.768607,0.948833,0.50423,0.738604,0.554005,0.896131,0.452986
0,-18.6859,-0.877907,0.405971,0.731053,0.567367,0.483462,0.159833,0.632753,0.477355,0.646327
0,-22.6877,-4.1612,0.122526,0.0706762,0.573166,0.0720934,0.362687,0.35817,0.488155,0.140879
0,-23.4268,-4.13984,0.18324,0.587683,0.0775716,0.0560332,0.23986,0.0767242,0.426787,0.596804
0,-20.4421,-1.73481,0.59899,0.210083,0.723341,0.866453,0.270898,0.115527,0.562997,0.566798
0,-23.7036,-4.25889,0.0702679,0.0181013,0.598922,0.520684,0.884317,0.349676,0.47467,0.705382
0,-20.6967,-2.52908,0.420066,0.289954,0.0554075,0.507499,0.712111,0.773032,0.449661,0.310156
0,-25.2184,-4.65714,0.263884,0.67405,0.0665559,0.741065,0.914337,0.918736,0.451117,0.87856
0,-21.2829,-2.93256,0.372095,0.743285,0.0774992,0.425247,0.766477,0.169785,0.348409,0.692298
0,-22.3969,-3.22016,0.205512,0.705947,0.392952,0.0427001,0.861059,0.771195,0.743174,0.742288
0,-22.6591,-4.81511,0.519545,0.0732759,0.481637,0.572608,0.844645,0.97507,0.643193,0.148251
0,-27.0941,-6.07289,0.096748,0.935075,0.0955146,0.0279903,0.551497,0.308827,0.31528,0.756768
0,-23.5736,-3.91797,0.445102,0.838916,0.192511,0.324628,0.210902,0.936052,0.442793,0.907671
0,-24.3596,-5.00868,0.929277,0.660408,0.847278,0.589983,0.432379,0.0467616,0.296884,0.817118
0,-19.4372,-1.15377,0.200808,0.389475,0.270316,0.708127,0.543802,0.356743,0.75101,0.595976
0,-20.5451,-1.77138,0.730034,0.92734,0.273415,0.646507,0.656777,0.192935,0.532768,0.448369
0,-25.6144,-4.35501,0.244555,0.416919,0.878642,0.132392,0.665581,0.616963,0.565598,0.960472
0,-24.6532,-3.8336,0.0970409,0.282626,0.924088,0.213495,0.395701,0.390437,0.721267,0.145771
0,-21.6964,-2.77001,0.830935,0.0336283,0.851764,0.638841,0.76391,0.63506,0.613744,0.652173
0,-19.6179,-1.3989,0.34278,0.794058,0.100906,0.521608,0.723434,0.438721,0.648741,0.431391
0,-22.3833,-3.86717,0.0116225,0.767271,0.387678,0.605901,0.158827,0.729719,0.655568,0.533332
0,-20.3627,-1.56202,0.296588,0.913229,0.22722,0.273601,0.270185,0.272667,0.627342,0.609761
0,-25.1368,-5.58817,0.109671,0.045794,0.943797,0.256736,0.121789,0.0600728,0.475661,0.760487
0,-24.6607,-4.84936,0.441793,0.7386,0.842405,0.856172,0.0130858,0.510749,0.7958,0.430363
0,-21.8022,-3.67316,0.126324,0.773036,0.0678992,0.258447,0.365425,0.631704,0.832772,0.41547
0,-24.4809,-4.6153,0.698505,0.883859,0.0259429,0.245364,0.545827,0.581503,0.792829,0.22873
0,-21.4349,-2.38433,0.552504,0.537972,0.251877,0.775584,0.137562,0.929488,0.567688,0.793814
0,-22.255,-3.55355,0.256222,0.99042,0.359738,0.497291,0.747161,0.253642,0.644589,0.610527
0,-19.2159,-0.822175,0.314229,0.602727,0.738552,0.759116,0.578944,0.354719,0.699894,0.451087
0,-20.9573,-2.93146,0.320367,0.745329,0.69476,0.560902,0.0193828,0.466496,0.529364,0.7433
0,-23.817,-3.60125,0.552648,0.806731,0.892376,0.112357,0.105375,0.167306,0.797214,0.592047
0,-22.4874,-3.6556,0.103155,0.905848,0.201845,0.480427,0.581265,0.953885,0.421428,0.605088
0,-21.282,-2.86718,0.249615,0.263502,0.190434,0.0544514,0.65129,0.52628,0.436779,0.26852
0,-20.2302,-1.57886,0.526918,0.542725,0.148147,0.0942946,0.192957,0.434685,0.583426,0.519636
0,-21.0454,-2.44359,0.478442,0.21649,0.769053,0.783075,0.727334,0.484489,0.291347,0.539482
0,-23.518,-3.99795,0.919948,0.511382,0.87151,0.726052,0.872452,0.318633,0.848233,0.585497
0,-24.7617,-5.49153,0.861616,0.8556,0.0184431,0.182761,0.231114,0.830656,0.345762,0.504304
0,-20.4731,-1.70847,0.903116,0.495409,0.653998,0.244686,0.444544,0.192513,0.73342,0.609503
0,-22.0819,-2.62618,0.533527,0.27018,0.696031,0.462809,0.0863782,0.0830896,0.696111,0.279109
0,-22.0795,-2.90605,0.56167,0.511447,0.139124,0.0818906,0.100077,0.147685,0.712853,0.659158
0,-23.4182,-4.1922,0.317104,0.858651,0.941694,0.064984,0.876745,0.485243,0.376103,0.506677
0,-24.5052,-4.06435,0.842808,0.4315,0.0857789,0.243954,0.216968,0.846352,0.428027,0.907368
0,-27.2758,-7.56161,0.358024,0.984127,0.964153,0.888377,0.900671,0.261172,0.303024,0.285062
0,-19.1819,-1.17925,0.300375,0.251396,0.729281,0.583078,0.685419,0.415215,0.731333,0.345957
0,-25.3304,-5.54509,0.501449,0.966343,0.640774,0.74994,0.249292,0.0105728,0.741101,0.551042
0,-22.2062,-2.66053,0.414958,0.181097,0.838303,0.789518,0.431363,0.071552,0.678745,0.277928
0,-21.4874,-2.67629,0.378146,0.684899,0.729957,0.050329,0.905033,0.246776,0.566321,0.716191
0,-20.3395,-1.69354,0.396191,0.943442,0.776885,0.453275,0.417134,0.683905,0.496266,0.439469
0,-26.5958,-7.94441,0.213299,0.0125661,0.012299,0.705689,0.190124,0.0630169,0.617125,0.794494
0,-22.1256,-2.80749,0.773476,0.410259,0.659158,0.73969,0.965612,0.30012,0.444887,0.71301
0,-25.8539,-4.7673,0.844334,0.71993,0.404455,0.424996,0.915059,0.212756,0.246399,0.862204
0,-24.4903,-6.78212,0.983217,0.810561,0.677554,0.359823,0.423506,0.743454,0.763618,0.963848
0,-21.3046,-2.14125,0.514221,0.836409,0.758723,0.733685,0.175457,0.0688786,0.578527,0.509673
0,-22.4837,-4.84927,0.603431,0.104879,0.610459,0.901284,0.0420398,0.422431,0.627977,0.935341
0,-28.4873,-7.88998,0.565518,0.0124656,0.0404726,0.454124,0.305162,0.944074,0.443129,0.934256
0,-22.1227,-3.33361,0.975147,0.439007,0.55508,0.468054,0.488992,0.828236,0.792385,0.505461
0,-24.7209,-5.70789,0.979433,0.64912,0.0332068,0.295784,0.862456,0.10153,0.683507,0.512265
0,-21.2803,-2.75916,0.826139,0.292623,0.95323,0.61358,0.543748,0.108977,0.542235,0.661687
0,-22.344,-3.03237,0.878396,0.139842,0.206066,0.224715,0.133674,0.232389,0.389359,0.651855
0,-28.4156,-6.5575,0.0239567,0.279654,0.384343,0.271655,0.0905522,0.204242,0.403852,0.0768432
0,-25.0563,-5.88477,0.452869,0.166056,0.110044,0.0194117,0.681107,0.963734,0.763194,0.736323
0,-22.6613,-2.85124,0.450768,0.89563,0.0885435,0.776903,0.719344,0.543058,0.694012,0.854411
0,-20.6936,-1.92707,0.811525,0.941389,0.392961,0.85611,0.40835,0.416349,0.571994,0.573502
0,-21.0493,-2.02925,0.748398,0.76853,0.610948,0.942061,0.610881,0.253306,0.703271,0.63443
0,-19.7117,-1.75608,0.344025,0.389868,0.346763,0.573263,0.405305,0.64095,0.837367,0.504449
0,-24.5855,-4.01735,0.451782,0.587286,0.318837,0.435497,0.980982,0.580242,0.559907,0.912962
0,-21.3186,-2.08412,0.250615,0.715145,0.895488,0.441591,0.766621,0.857858,0.619447,0.328564
0,-24.1842,-5.19937,0.359405,0.852664,0.982247,0.119963,0.557503,0.252418,0.59662,0.908062
0,-20.15,-1.64287,0.499275,0.433942,0.402264,0.271661,0.320436,0.901143,0.752913,0.70537
0,-20.7429,-2.56177,0.607806,0.491203,0.273844,0.534553,0.58154,0.228876,0.817514,0.194776
0,-24.3869,-4.98294,0.206064,0.0924616,0.791108,0.174488,0.0640441,0.921558,0.524195,0.154296
0,-23.3932,-4.77343,0.853671,0.618131,0.0251409,0.704944,0.742339,0.152515,0.712274,0.885215
0,-20.6071,-2.07205,0.665478,0.685932,0.477532,0.82929,0.843538,0.794605,0.704515,0.255342
0,-21.8868,-1.76062,0.562463,0.42568,0.618962,0.71349,0.436572,0.140714,0.610037,0.179597
0,-23.1633,-5.44662,0.596346,0.993183,0.85071,0.605963,0.071664,0.407268,0.408447,0.612167
0,-20.0907,-1.83105,0.890201,0.603718,0.562539,0.248314,0.475216,0.712423,0.54422,0.855885
0,-22.4986,-3.0096,0.799134,0.0422307,0.869019,0.305481,0.28483,0.205701,0.618006,0.326052
0,-22.5064,-3.87526,0.565596,0.926703,0.306898,0.510076,0.828229,0.0186071,0.631717,0.485239
0,-24.277,-4.02293,0.353425,0.060739,0.336383,0.0334893,0.567304,0.446763,0.327583,0.589906
0,-22.6043,-3.56143,0.512141,0.67834,0.30879,0.0441562,0.522625,0.0508736,0.740619,0.753547
0,-21.4021,-2.72528,0.934692,0.195294,0.860242,0.545154,0.820476,0.280766,0.632744,0.326183
0,-20.2062,-1.55838,0.655834,0.137268,0.221841,0.812276,0.371133,0.170754,0.56408,0.586447
0,-20.598,-1.77025,0.340268,0.82619,0.254578,0.63811,0.782195,0.19773,0.720511,0.762044
0,-25.2682,-4.93658,0.230511,0.682575,0.403428,0.991441,0.147221,0.388874,0.637219,0.227062
0,-25.0068,-5.70422,0.240835,0.826108,0.040927,0.703499,0.976929,0.0690759,0.708002,0.569057
0,-25.4259,-5.77021,0.719516,0.417654,0.0151763,0.0434941,0.922586,0.769884,0.590715,0.735204
0,-22.1817,-3.02903,0.115553,0.682079,0.725871,0.296545,0.640801,0.942304,0.427227,0.317385
0,-21.4344,-2.5889,0.784098,0.621652,0.73079,0.659544,0.608655,0.0770852,0.76752,0.808828
0,-20.5925,-2.09315,0.859488,0.634163,0.113333,0.877963,0.550429,0.671763,0.493659,0.597935
0,-23.7369,-4.82191,0.00860961,0.343038,0.240206,0.794944,0.515716,0.473547,0.7069,0.834711
0,-22.205,-3.44131,0.250245,0.380872,0.475311,0.956661,0.727167,0.0886837,0.649606,0.852004
0,-29.4511,-8.9623,0.00507835,0.751992,0.25967,0.676358,0.0665673,0.213134,0.833823,0.12775
0,-19.768,-1.28025,0.675611,0.593603,0.466609,0.582374,0.0758499,0.275449,0.660326,0.62426
0,-19.832,-1.19533,0.569313,0.705333,0.663098,0.165071,0.394263,0.826991,0.534849,0.391254
0,-23.7445,-3.94799,0.031736,0.841044,0.311582,0.559087,0.212657,0.79989,0.429604,0.232695
0,-22.6016,-3.95432,0.906497,0.631737,0.49684,0.430623,0.838665,0.0195367,0.496466,0.717355
0,-25.5367,-5.27875,0.803885,0.658385,0.537477,0.766672,0.695631,0.880327,0.422302,0.970135
0,-23.4488,-3.87932,0.357769,0.155128,0.746715,0.943136,0.863403,0.481458,0.506027,0.142399
0,-21.1112,-2.7438,0.378347,0.773996,0.295486,0.290927,0.337236,0.790693,0.838232,0.297631
0,-22.6986,-3.54071,0.742608,0.51192,0.0424377,0.215405,0.733951,0.818198,0.759244,0.807955
0,-23.603,-4.70967,0.238813,0.141242,0.522379,0.70153,0.222895,0.63926,0.908983,0.726788
0,-21.2178,-1.96258,0.211503,0.182733,0.496807,0.700296,0.534018,0.729575,0.371379,0.772719
0,-21.9485,-3.22153,0.768046,0.444875,0.0434878,0.798939,0.868947,0.322677,0.75173,0.58966
0,-19.9329,-1.48792,0.296409,0.563001,0.142464,0.367539,0.836763,0.536601,0.443359,0.554517
0,-30.1096,-6.6804,0.292088,0.845526,0.85108,0.633751,0.403731,0.0193858,0.653918,0.0560488
0,-23.081,-3.99589,0.634153,0.133375,0.0999668,0.925887,0.553117,0.680389,0.314751,0.334812
0,-22.9788,-4.19339,0.458664,0.661291,0.177244,0.0269505,0.0664308,0.23818,0.666713,0.819394
0,-21.0858,-3.18663,0.500931,0.167557,0.930679,0.489406,0.916703,0.60499,0.789952,0.51691
0,-22.4828,-3.38615,0.660377,0.458571,0.677284,0.708973,0.0235659,0.890687,0.567448,0.316942
0,-20.8511,-2.24951,0.0957265,0.48457,0.843774,0.189415,0.51397,0.562212,0.778613,0.531082
0,-22.9859,-3.54229,0.198393,0.883539,0.0502986,0.107751,0.455393,0.53476,0.399043,0.572425
0,-22.7164,-3.25039,0.866498,0.589476,0.950418,0.11789,0.421949,0.826489,0.709439,0.437136
0,-23.6816,-4.387,0.914075,0.622393,0.807389,0.901087,0.922847,0.403435,0.820202,0.754852
0,-26.8942,-5.34946,0.0471344,0.0687479,0.881245,0.218208,0.740587,0.859026,0.599286,0.134251
0,-21.4423,-2.6698,0.947384,0.331923,0.817327,0.631309,0.894762,0.480708,0.501497,0.674028
0,-26.2671,-4.79482,0.0619119,0.290067,0.702727,0.789048,0.164751,0.299348,0.411378,0.0929898
0,-21.854,-3.0707,0.874956,0.421156,0.297067,0.174111,0.0339043,0.772081,0.556668,0.440755
0,-26.9504,-7.78307,0.788887,0.902775,0.0516024,0.0152433,0.755825,0.115193,0.257979,0.640032
0,-25.2255,-6.3289,0.362582,0.0059375,0.497293,0.018369,0.589398,0.807712,0.580571,0.661487
0,-21.3919,-3.00059,0.889715,0.85051,0.127087,0.599407,0.164799,0.388657,0.574251,0.206176
0,-25.0565,-5.37137,0.505529,0.686911,0.435572,0.0923797,0.968165,0.123079,0.74755,0.923235
0,-22.0025,-3.59813,0.645529,0.409479,0.0298172,0.0703462,0.26456,0.778847,0.691108,0.534939
0,-20.3738,-1.84118,0.106756,0.475558,0.649686,0.410201,0.928821,0.390502,0.558261,0.609181
0,-18.8082,-1.35126,0.611467,0.419626,0.611735,0.731556,0.165852,0.238819,0.461728,0.752544
0,-20.6374,-2.17149,0.82874,0.312408,0.477595,0.446644,0.334292,0.115966,0.752505,0.276919
0,-22.8118,-3.65347,0.960729,0.729498,0.768344,0.936154,0.820131,0.241219,0.663277,0.614397
0,-21.0348,-2.46821,0.717595,0.66301,0.793887,0.648714,0.813327,0.0855966,0.517307,0.249611
0,-24.8307,-6.77717,0.703288,0.990717,0.390827,0.825663,0.24611,0.0158383,0.430822,0.658677
0,-23.3727,-3.25668,0.179444,0.779742,0.42737,0.295678,0.877653,0.757972,0.50176,0.920965
0,-19.7483,-1.16849,0.432151,0.301872,0.810099,0.874387,0.63785,0.657488,0.585021,0.647078
0,-25.0393,-4.92449,0.583454,0.800056,0.920422,0.982373,0.463057,0.876625,0.754538,0.389167
0,-23.6714,-4.43696,0.902721,0.0445255,0.183371,0.138336,0.947128,0.226583,0.589467,0.489516
0,-20.517,-1.83322,0.91265,0.870625,0.597113,0.554075,0.689438,0.676592,0.466938,0.618523
0,-24.9497,-5.39386,0.029491,0.980045,0.305515,0.908,0.790431,0.651348,0.626579,0.752062
0,-27.97,-7.12091,0.0135571,0.914464,0.927412,0.0666833,0.165096,0.226639,0.646163,0.203841
0,-24.1524,-4.77607,0.448025,0.588709,0.870752,0.0354294,0.385825,0.897455,0.330598,0.241958
