# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = gauss_model
# start_datetime = 2024-03-21 15:26:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 50000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1757963710 (Default)
# output
#   file = examples\randomwalk\gaussMCMC.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,step,x
-0.00275203,1,1.28819,1,1,0,0.00384583,-0.0741894,-10
-1.1298,0.737625,1.28819,1,3,0,1.22342,1.5032,10
-1.35488,0.923513,1.28819,1,1,0,1.72344,1.64614,10
-1.35488,0.721811,1.28819,1,1,0,2.31958,1.64614,10
-1.46412,0.962116,1.28819,1,1,0,1.92754,1.71121,10
-2.27467,0.750852,1.28819,1,1,0,2.69197,2.13292,10
-0.759078,1,1.28819,1,1,0,1.86928,1.23213,10
-1.61922,0.737801,1.28819,1,1,0,1.79494,1.79957,10
-0.0954826,0.893813,1.28819,2,3,0,2.22411,-0.436996,-10
-0.282192,0.69948,1.28819,2,3,0,1.43797,-0.751255,-10
-0.0855121,1,1.28819,1,1,0,0.225896,-0.413551,-10
-0.0915102,0.997882,1.28819,1,1,0,0.120883,-0.427809,-10
-0.822302,0.772323,1.28819,1,1,0,0.823263,-1.28242,-10
-0.83233,0.996461,1.28819,1,1,0,1.12157,-1.29022,-10
-0.0939941,0.954774,1.28819,2,3,0,0.838238,0.433576,10
-0.001793,0.99814,1.28819,1,3,0,0.0737503,-0.0598831,-10
-0.288562,0.884024,1.28819,2,3,0,0.520059,0.759687,10
-0.0514038,1,1.28819,2,3,0,0.302846,-0.320636,-10
-0.0303014,1,1.28819,1,1,0,0.0521391,-0.246176,-10
-0.126861,0.984795,1.28819,2,3,0,0.130299,-0.503708,-10
-1.60205,0.681765,1.28819,1,3,0,1.60221,-1.79,-10
-0.243599,1,1.28819,1,1,0,1.13247,-0.697995,-10
-0.00134203,0.969314,1.28819,2,3,0,0.355961,0.051808,-10
-0.0355271,0.970632,1.28819,2,3,0,0.112075,0.26656,10
-0.349478,0.894949,1.28819,1,1,0,0.349644,0.836036,10
-0.0404882,0.989165,1.28819,2,3,0,0.411676,-0.284564,-10
-0.202136,0.944456,1.28819,1,1,0,0.205552,-0.635824,-10
-2.27748,0.480138,1.28819,1,1,0,2.27752,-2.13424,-10
-0.453429,1,1.28819,1,1,0,1.67046,-0.952291,-10
-0.36384,1,1.28819,1,1,0,0.53828,-0.853041,-10
-0.851662,0.841595,1.28819,1,1,0,0.930003,-1.30511,-10
-1.05478,0.930711,1.28819,1,1,0,1.32836,-1.45243,-10
-0.390064,1,1.28819,2,3,0,0.925181,0.883249,10
-0.0559534,0.760356,1.28819,2,3,0,1.44276,0.334525,10
-1.1074,0.75114,1.28819,1,3,0,1.31731,-1.48822,-10
-0.243733,0.491571,1.28819,2,3,0,4.64253,-0.698188,-10
-0.0211604,0.987342,1.28819,2,3,0,0.308065,0.20572,-10
-0.633579,0.849721,1.28819,1,3,0,0.63902,1.12568,10
-0.00535135,1,1.28819,1,3,0,0.429596,0.103454,-10
-0.0107386,0.999366,1.28819,2,3,0,0.0110702,-0.146551,-10
-0.0311213,0.957989,1.28819,2,3,0,0.159623,-0.249485,-10
-0.850067,0.804922,1.28819,1,3,0,0.856274,-1.30389,-10
-0.247793,1,1.28819,1,1,0,0.67381,-0.703979,-10
-0.708801,0.849611,1.28819,1,1,0,0.753406,-1.19063,-10
-0.000336498,0.997861,1.28819,1,3,0,0.507997,0.0259422,-10
-0.0766302,0.959996,1.28819,2,3,0,0.168311,-0.391485,-10
-0.317494,0.954158,1.28819,2,3,0,0.391804,0.796861,10
-0.317494,0.422831,1.28819,1,3,0,3.82874,0.796861,10
-0.00476245,0.994484,1.28819,1,3,0,0.245684,-0.0975955,-10
-3.44569,0.414948,1.28819,1,3,0,3.6051,-2.62514,-10
-0.163768,1,1.28819,1,3,0,2.29914,-0.572307,-10
-0.0541792,1,1.28819,2,3,0,0.14665,0.329178,10
-0.823633,0.603458,1.28819,2,3,0,2.26972,1.28346,10
-0.000396056,0.997499,1.28819,1,3,0,0.59035,-0.0281445,-10
-1.21259,0.569942,1.28819,2,3,0,2.47357,-1.5573,-10
-1.11173,1,1.28819,1,1,0,1.55563,-1.49113,-10
-0.505357,1,1.28819,2,3,0,1.01164,-1.00534,-10
-1.71726,0.651527,1.28819,1,1,0,1.79287,-1.85325,-10
-0.337745,1,1.28819,1,1,0,1.25709,-0.821883,-10
-1.24315,0.855449,1.28819,2,3,0,1.4847,1.5768,10
-0.126984,1,1.28819,1,1,0,0.849185,0.503952,10
-0.0142841,0.995738,1.28819,2,3,0,0.15071,-0.169021,-10
-0.296994,0.922942,1.28819,1,3,0,0.352107,0.770707,10
-0.314448,0.993849,1.28819,1,1,0,0.416938,0.79303,10
-0.00126493,0.906566,1.28819,2,3,0,0.718877,0.0502978,-10
-0.00148884,0.997117,1.28819,2,3,0,0.0108826,0.0545682,-10
-0.0896294,0.934647,1.28819,2,3,0,0.258812,0.42339,10
-0.099645,0.996465,1.28819,1,1,0,0.129919,0.446419,10
-0.099645,0.551447,1.28819,1,3,0,1.58934,0.446419,10
-0.730495,0.847181,1.28819,2,3,0,1.04756,-1.20871,-10
-0.155366,1,1.28819,1,1,0,0.541792,-0.557434,-10
-0.179708,0.728266,1.28819,2,3,0,1.32404,-0.599513,-10
-0.17678,1,1.28819,1,1,0,0.240742,-0.594608,-10
-0.818741,0.903388,1.28819,2,3,0,0.835813,-1.27964,-10
-2.86914,0.484391,1.28819,1,1,0,2.98722,-2.39547,-10
-0.111133,1,1.28819,1,3,0,1.91288,-0.47145,-10
-0.41688,0.90251,1.28819,2,3,0,0.609952,0.913105,10
-0.402347,1,1.28819,1,1,0,0.551879,0.897047,10
-0.00672747,0.857373,1.28819,2,3,0,1.02262,0.115995,-10
-0.0196921,0.995427,1.28819,1,1,0,0.0208757,0.198454,-10
-0.0196921,0.737696,1.28819,1,3,0,0.780724,0.198454,-10
-0.0126855,0.969064,1.28819,2,3,0,0.125122,0.159283,-10
-0.115049,0.970432,1.28819,1,3,0,0.146831,-0.479685,-10
-0.0140963,0.996888,1.28819,2,3,0,0.133583,0.167907,-10
-0.00791144,1,1.28819,2,3,0,0.012092,-0.125789,-10
-0.455201,0.883027,1.28819,1,3,0,0.513286,0.95415,10
-0.0705431,1,1.28819,2,3,0,0.32248,0.375614,10
-0.00811279,0.995961,1.28819,2,3,0,0.0707821,-0.12738,-10
-0.41195,0.897324,1.28819,1,3,0,0.418736,-0.90769,-10
-0.145162,1,1.28819,2,3,0,0.343968,-0.538817,-10
-0.0177998,0.90206,1.28819,2,3,0,0.51547,-0.188679,-10
-0.945635,0.780863,1.28819,1,3,0,0.961858,-1.37523,-10
-1.52039,0.816125,1.28819,1,1,0,1.78457,-1.74378,-10
-0.407105,1,1.28819,1,1,0,1.18101,-0.902336,-10
-0.0757778,1,1.28819,1,1,0,0.295494,-0.389301,-10
-0.171589,0.988899,1.28819,2,3,0,0.188344,-0.585814,-10
-1.47839,0.630031,1.28819,1,1,0,1.48078,-1.71953,-10
-0.00928152,1,1.28819,1,3,0,1.00678,-0.136246,-10
-0.0870603,0.941647,1.28819,2,3,0,0.261307,-0.417278,-10
-0.0229607,0.917294,1.28819,2,3,0,0.387345,-0.214293,-10
-0.468317,0.888796,1.28819,1,3,0,0.470012,-0.967799,-10
-0.468317,0.664685,1.28819,1,1,0,1.28364,-0.967799,-10
-0.78998,0.892512,1.28819,1,1,0,0.917086,-1.25696,-10
-0.192589,1,1.28819,2,3,0,0.601313,-0.620627,-10
-0.0359477,0.914778,1.28819,2,3,0,0.599817,-0.268133,-10
-0.387791,0.88304,1.28819,1,1,0,0.387828,-0.880672,-10
-0.0711059,1,1.28819,1,1,0,0.280852,-0.37711,-10
-0.294284,0.965636,1.28819,2,3,0,0.302492,-0.767182,-10
-0.0624688,1,1.28819,2,3,0,0.294262,0.353465,10
-0.218255,0.946415,1.28819,1,1,0,0.227297,0.66069,10
-0.656285,0.937846,1.28819,2,3,0,0.741917,-1.14567,-10
-0.656285,0.686549,1.28819,1,1,0,1.47228,-1.14567,-10
-1.94004,0.857093,1.28819,2,3,0,2.05436,-1.96979,-10
-0.524976,1,1.28819,1,1,0,1.51063,-1.02467,-10
-0.0957185,1,1.28819,1,1,0,0.379894,-0.437535,-10
-0.917964,0.747753,1.28819,1,1,0,0.918546,-1.35496,-10
-0.639626,1,1.28819,1,1,0,1.01011,-1.13104,-10
-1.24144,0.808355,1.28819,1,1,0,1.39989,-1.57571,-10
-0.0723094,1,1.28819,1,3,0,0.830461,-0.380288,-10
-0.0437082,0.897009,1.28819,2,3,0,0.446309,-0.295663,-10
-0.0085418,1,1.28819,1,1,0,0.0319634,-0.130704,-10
-0.0085418,0.365601,1.28819,1,3,0,2.75103,-0.130704,-10
-0.0810098,0.974706,1.28819,1,1,0,0.0810676,-0.402517,-10
-1.28929,0.728976,1.28819,1,3,0,1.29092,-1.60579,-10
-0.0533294,0.898251,1.28819,2,3,0,1.55111,0.326586,10
-0.502825,0.853076,1.28819,1,1,0,0.503205,1.00282,10
-0.014672,0.987776,1.28819,1,3,0,0.406732,-0.171301,-10
-1.0205,0.501039,1.28819,2,3,0,2.9108,-1.42863,-10
-0.0403775,0.78747,1.28819,2,3,0,2.27192,-0.284174,-10
-0.275666,0.920186,1.28819,1,1,0,0.277237,-0.742517,-10
-2.65915,0.546718,1.28819,2,3,0,3.56708,2.30614,10
-0.178335,0.85637,1.28819,2,3,0,3.55804,-0.597218,-10
-0.0615064,0.824047,1.28819,2,3,0,0.873242,-0.350732,-10
-0.0196296,0.963542,1.28819,2,3,0,0.228668,-0.19814,-10
-0.00940813,1,1.28819,1,1,0,0.0182299,-0.137172,-10
-0.478148,0.703358,1.28819,2,3,0,1.40229,-0.977903,-10
-0.182024,1,1.28819,1,1,0,0.408966,-0.603364,-10
-0.182024,0.454809,1.28819,1,3,0,2.16415,-0.603364,-10
-0.00902407,0.909466,1.28819,2,3,0,0.535064,-0.134343,-10
-0.00451805,0.987456,1.28819,2,3,0,0.0512854,-0.0950584,-10
-0.00451805,0.962644,1.28819,1,3,0,0.0979326,-0.0950584,-10
-0.0249453,0.981267,1.28819,2,3,0,0.0842272,-0.223362,-10
-0.0191831,1,1.28819,1,1,0,0.0289241,-0.195873,-10
-0.00626801,0.988266,1.28819,2,3,0,0.0719365,-0.111964,-10
-0.0016314,1,1.28819,2,3,0,0.0059361,0.057121,-10
-0.537394,0.863135,1.28819,1,3,0,0.58343,-1.03672,-10
-0.537394,0.527967,1.28819,1,1,0,1.76266,-1.03672,-10
-0.0615137,0.973516,1.28819,1,3,0,0.520607,0.350753,10
-0.518076,0.87591,1.28819,2,3,0,0.677875,-1.01792,-10
-0.0190824,0.985809,1.28819,1,3,0,0.427804,0.195358,-10
-0.115818,0.96638,1.28819,1,1,0,0.116863,0.481286,10
-2.02675,0.607901,1.28819,1,3,0,2.03091,2.01333,10
-0.255168,1,1.28819,2,3,0,1.40594,0.714378,10
-0.00824163,0.889934,1.28819,2,3,0,0.70204,0.128387,-10
-0.302776,0.924212,1.28819,1,3,0,0.306282,0.778172,10
-0.230889,1,1.28819,2,3,0,0.349465,0.679543,10
-0.0299908,0.994826,1.28819,2,3,0,0.264019,-0.244911,-10
-0.651612,0.785716,1.28819,2,3,0,1.15736,1.14159,10
-1.61873,0.710421,1.28819,1,1,0,1.75223,1.79929,10
-2.66585,0.690608,1.28819,1,1,0,3.11165,2.30905,10
-0.27742,1,1.28819,1,1,0,1.82314,0.744876,10
-0.623391,0.884875,1.28819,1,1,0,0.685102,1.11659,10
-0.1393,1,1.28819,1,1,0,0.466499,0.527826,10
-1.19319,0.747269,1.28819,2,3,0,1.56616,-1.54479,-10
-0.145954,1,1.28819,1,1,0,0.825691,-0.540286,-10
-0.0109404,0.989264,1.28819,2,3,0,0.159139,0.147922,-10
-0.109761,0.927823,1.28819,2,3,0,0.325169,0.468532,10
-0.206198,0.988827,1.28819,2,3,0,0.21034,-0.64218,-10
-0.341973,0.953134,1.28819,1,1,0,0.398519,-0.82701,-10
-0.0812048,1,1.28819,2,3,0,0.331728,0.403001,10
-1.72633,0.585943,1.28819,2,3,0,2.61851,-1.85813,-10
-0.0132108,0.979284,1.28819,1,3,0,1.29739,0.162547,-10
-0.533158,0.820048,1.28819,2,3,0,0.870171,-1.03263,-10
-0.0655659,0.820908,1.28819,2,3,0,1.48214,-0.362121,-10
-0.358388,0.901659,1.28819,1,1,0,0.362991,-0.846626,-10
-0.00472224,0.931627,1.28819,2,3,0,0.702073,-0.0971827,-10
-0.276173,0.926835,1.28819,1,3,0,0.311237,0.7432,10
-0.602471,0.891051,1.28819,1,1,0,0.665326,1.0977,10
-0.619575,0.993971,1.28819,1,1,0,0.830082,1.11317,10
-0.354442,1,1.28819,2,3,0,0.619932,0.841952,10
-0.0208751,0.973132,1.28819,2,3,0,0.486967,-0.204329,-10
-0.241206,0.925064,1.28819,1,1,0,0.241206,-0.694559,-10
-0.126188,1,1.28819,1,1,0,0.232134,-0.502371,-10
-0.114017,1,1.28819,2,3,0,0.160475,-0.47753,-10
-0.000105207,0.981685,1.28819,2,3,0,0.196007,-0.0145057,-10
-0.570642,0.722038,1.28819,2,3,0,1.35102,1.06831,10
-0.0725468,1,1.28819,1,1,0,0.396186,0.380912,10
-0.788269,0.776449,1.28819,1,1,0,0.78833,1.2556,10
-0.0184874,1,1.28819,1,3,0,0.52703,0.192288,-10
-0.74047,0.824945,1.28819,1,3,0,0.750006,1.21694,10
-0.116005,1,1.28819,1,1,0,0.525247,0.481674,10
-1.19298,0.683358,1.28819,1,1,0,1.19328,1.54466,10
-0.319934,1,1.28819,1,1,0,0.927015,0.799918,10
-0.141288,1,1.28819,2,3,0,0.288018,0.531578,10
-0.103458,1,1.28819,2,3,0,0.159557,0.454881,10
-2.13744,0.592806,1.28819,1,3,0,2.53516,-2.06758,-10
-0.201503,0.914515,1.28819,1,3,0,1.99718,0.634828,10
-0.0491747,0.830528,1.28819,2,3,0,0.8735,0.313607,10
-0.0491747,0.619878,1.28819,1,3,0,1.50083,0.313607,10
-0.0491747,0.712115,1.28819,1,3,0,0.891282,0.313607,10
-0.120206,0.843711,1.28819,2,3,0,0.653806,0.490318,10
-0.100973,1,1.28819,1,1,0,0.146459,0.449383,10
-0.524089,0.861068,1.28819,1,1,0,0.531987,1.02381,10
-1.64327,0.673239,1.28819,1,1,0,1.72911,1.81288,10
-0.149193,0.905719,1.28819,2,3,0,1.7281,-0.546248,-10
-0.269757,0.958273,1.28819,1,1,0,0.308512,-0.734516,-10
-0.443872,0.980101,1.28819,2,3,0,0.518202,-0.942202,-10
-0.683623,0.918735,1.28819,1,1,0,0.810766,-1.16929,-10
-0.0493726,0.957968,1.28819,2,3,0,0.900422,0.314238,10
-0.463427,0.863831,1.28819,1,1,0,0.463794,0.962733,10
-0.738112,0.907459,1.28819,1,1,0,0.868301,1.215,10
-0.00494638,0.894661,1.28819,2,3,0,1.32622,-0.0994623,-10
-0.292039,0.922835,1.28819,1,3,0,0.329009,0.76425,10
-0.460097,0.980773,1.28819,2,3,0,0.461047,-0.959268,-10
-0.0394154,0.766903,1.28819,2,3,0,1.50251,-0.280768,-10
-0.176424,0.972264,1.28819,2,3,0,0.222403,0.59401,10
-0.176424,0.360924,1.28819,1,3,0,2.77032,0.59401,10
-0.272527,0.988865,1.28819,2,3,0,0.272844,-0.738278,-10
-0.272527,0.892961,1.28819,1,1,0,0.54172,-0.738278,-10
-0.118984,1,1.28819,1,1,0,0.244317,-0.487819,-10
-0.00015748,1,1.28819,1,3,0,0.0825149,-0.0177471,-10
-0.0376276,0.989601,1.28819,1,3,0,0.0410312,0.274327,10
-0.539675,0.711793,1.28819,2,3,0,1.50112,1.03892,10
-1.10529,0.818765,1.28819,1,1,0,1.23401,1.4868,10
-0.00083669,1,1.28819,1,3,0,0.769912,0.040907,-10
-0.0367576,0.98585,1.28819,2,3,0,0.0604844,-0.271137,-10
-0.300571,0.910953,1.28819,1,1,0,0.301255,-0.775333,-10
-0.00841821,0.992792,1.28819,1,3,0,0.242325,0.129755,-10
-0.466877,0.809841,1.28819,2,3,0,0.930197,-0.966309,-10
-0.0506926,1,1.28819,1,1,0,0.320187,-0.31841,-10
-1.64246,0.655763,1.28819,1,3,0,1.89755,1.81244,10
-1.64246,0.509113,1.28819,1,1,0,3.25326,1.81244,10
-0.0118051,1,1.28819,1,3,0,1.11632,0.153656,-10
-0.182873,0.849009,1.28819,2,3,0,0.624253,0.604769,10
-1.49593,0.62864,1.28819,1,1,0,1.49933,1.7297,10
-0.413003,1,1.28819,2,3,0,1.17027,0.908849,10
-0.205225,1,1.28819,2,3,0,0.389116,0.640664,10
-0.0624463,0.888612,1.28819,2,3,0,0.749928,0.353401,10
-0.156755,0.804913,1.28819,2,3,0,0.844626,0.559921,10
-0.0126673,0.908702,1.28819,2,3,0,0.505564,0.159168,-10
-0.587862,0.800988,1.28819,2,3,0,0.972273,-1.08431,-10
-0.0865662,1,1.28819,2,3,0,0.414069,-0.416092,-10
-1.64667,0.606489,1.28819,2,3,0,2.46051,1.81476,10
-0.823423,1,1.28819,1,1,0,1.5554,1.2833,10
-1.61682,0.755418,1.28819,1,1,0,1.81917,1.79823,10
-2.78285,0.662178,1.28819,1,1,0,3.21623,2.35917,10
-1.39113,1,1.28819,2,3,0,2.37523,-1.66801,-10
-2.38369,0.704059,1.28819,1,1,0,2.75762,-2.18343,-10
-1.61765,1,1.28819,1,1,0,2.58788,-1.7987,-10
-0.319489,1,1.28819,1,1,0,1.18496,-0.799361,-10
-0.829321,0.941728,1.28819,2,3,0,0.903004,1.28788,10
-0.350715,1,1.28819,2,3,0,0.735014,0.837515,10
-0.0045356,0.994357,1.28819,1,3,0,0.26935,-0.0952428,-10
-0.00209326,0.993929,1.28819,2,3,0,0.0249111,-0.0647033,-10
-0.0534802,0.967907,1.28819,2,3,0,0.137037,-0.327048,-10
-0.72964,0.828146,1.28819,1,3,0,0.893588,1.20801,10
-0.504624,1,1.28819,1,1,0,0.799813,1.00461,10
-0.0923961,1,1.28819,2,3,0,0.36539,0.429875,10
-0.343955,0.914908,1.28819,1,1,0,0.356306,0.829403,10
-0.00911333,1,1.28819,1,3,0,0.229702,0.135006,-10
-6.3104e-005,0.999893,1.28819,1,3,0,0.00682579,-0.0112342,-10
-0.0653775,0.982242,1.28819,1,3,0,0.0685483,-0.3616,-10
-0.599934,0.906429,1.28819,2,3,0,0.60052,-1.09538,-10
-3.13046,0.6931,1.28819,2,3,0,3.17689,-2.50218,-10
-0.539976,1,1.28819,1,1,0,2.24781,-1.03921,-10
-0.731131,0.978218,1.28819,2,3,0,0.89702,-1.20924,-10
-0.113912,1,1.28819,1,1,0,0.518284,-0.477309,-10
-0.0124063,0.995897,1.28819,2,3,0,0.136303,0.15752,-10
-0.365513,0.876991,1.28819,2,3,0,0.577025,-0.855001,-10
-1.39905,0.693933,1.28819,1,1,0,1.44615,-1.67275,-10
-1.65209,0.91443,1.28819,1,1,0,2.1118,-1.81774,-10
-0.527838,1,1.28819,2,3,0,1.49025,1.02746,10
-1.91411,0.795083,1.28819,2,3,0,2.27666,-1.95658,-10
-0.914385,1,1.28819,1,1,0,1.77533,-1.35232,-10
-0.467179,1,1.28819,1,1,0,0.87135,-0.966622,-10
-0.312944,1,1.28819,1,1,0,0.503885,-0.791131,-10
-0.299991,0.595889,1.28819,2,3,0,2.41437,-0.774586,-10
-0.845675,0.409792,1.28819,2,3,0,4.37799,-1.30052,-10
-2.90058,0.48362,1.28819,1,1,0,3.02573,-2.40856,-10
-0.00485746,1,1.28819,1,3,0,2.00717,-0.0985643,-10
-0.597267,0.849486,1.28819,1,3,0,0.659268,1.09295,10
-0.136589,1,1.28819,1,1,0,0.448903,0.522665,10
-0.000706737,0.976575,1.28819,2,3,0,0.249546,-0.0375962,-10
-1.79164,0.391385,1.28819,2,3,0,4.20415,1.89295,10
-0.215023,0.913713,1.28819,2,3,0,1.78218,-0.655779,-10
-0.493913,0.539558,1.28819,2,3,0,2.7472,-0.993894,-10
-0.150014,1,1.28819,1,1,0,0.395615,-0.547749,-10
-2.58454,0.532039,1.28819,1,3,0,2.58949,-2.27356,-10
-1.97524,1,1.28819,1,1,0,2.98666,-1.98758,-10
-7.00479e-007,1,1.28819,1,3,0,1.39634,-0.00118362,-10
-7.00479e-007,0.852605,1.28819,1,3,0,0.413902,-0.00118362,-10
-0.557263,0.859011,1.28819,1,3,0,0.590825,-1.05571,-10
-0.125777,1,1.28819,2,3,0,0.547989,0.501551,10
-0.0765762,1,1.28819,1,1,0,0.129506,0.391347,10
-0.488701,0.864421,1.28819,1,1,0,0.49236,0.988636,10
-0.00173106,0.918288,1.28819,2,3,0,0.911632,-0.0588398,-10
-0.054984,0.956125,1.28819,2,3,0,0.169566,-0.331614,-10
-0.00892361,0.956312,1.28819,2,3,0,0.2104,-0.133593,-10
-0.00892361,0.811863,1.28819,1,3,0,0.530703,-0.133593,-10
-0.123757,0.92249,1.28819,2,3,0,0.346132,-0.497508,-10
-0.626319,0.837221,1.28819,1,1,0,0.636494,-1.11921,-10
-0.626319,0.673046,1.28819,1,1,0,1.46594,-1.11921,-10
-0.00397403,0.90753,1.28819,2,3,0,1.12954,0.0891519,-10
-0.0273929,0.970722,1.28819,2,3,0,0.109907,0.234063,-10
-1.02829,0.761223,1.28819,1,3,0,1.17961,-1.43408,-10
-0.586363,1,1.28819,1,1,0,1.02739,-1.08292,-10
-0.471148,1,1.28819,2,3,0,0.696622,-0.97072,-10
-0.138567,1,1.28819,1,1,0,0.37429,-0.526434,-10
-0.0674887,1,1.28819,2,3,0,0.118298,0.367393,10
-0.0267114,1,1.28819,1,1,0,0.0584664,0.231134,-10
-0.160697,0.96849,1.28819,2,3,0,0.219273,-0.566916,-10
-0.0456962,0.913685,1.28819,2,3,0,0.573303,-0.302312,-10
-0.11768,0.974873,1.28819,1,1,0,0.126753,-0.485139,-10
-0.976572,0.858501,1.28819,2,3,0,0.978599,-1.39755,-10
-0.112848,1,1.28819,1,1,0,0.67275,-0.475075,-10
-0.473742,0.594213,1.28819,2,3,0,2.16494,-0.973388,-10
-0.788172,0.894797,1.28819,1,1,0,0.917839,-1.25553,-10
-0.230551,1,1.28819,2,3,0,0.725253,0.679045,10
-0.00335032,1,1.28819,1,3,0,0.155076,0.0818574,-10
-0.218981,0.941377,1.28819,1,3,0,0.245863,-0.661787,-10
-0.0233487,1,1.28819,2,3,0,0.149995,-0.216096,-10
-0.0713621,0.983169,1.28819,1,1,0,0.0752918,-0.377789,-10
-0.0713621,0.618117,1.28819,1,3,0,1.58173,-0.377789,-10
-0.0577914,1,1.28819,1,1,0,0.0851555,-0.339975,-10
-0.087945,0.916219,1.28819,2,3,0,0.452021,-0.419392,-10
-0.36107,0.907959,1.28819,1,1,0,0.371342,-0.849788,-10
-0.0599179,1,1.28819,1,1,0,0.257948,-0.346173,-10
-0.0599179,0.789247,1.28819,1,3,0,0.64437,-0.346173,-10
-0.159511,0.87136,1.28819,2,3,0,0.665722,-0.564821,-10
-0.154141,1,1.28819,1,1,0,0.211328,-0.555231,-10
-2.11973,0.600853,1.28819,1,3,0,2.12054,-2.05899,-10
-0.508058,1,1.28819,1,1,0,1.60792,-1.00803,-10
-1.12562,0.934622,1.28819,2,3,0,1.18243,1.50041,10
-0.972115,1,1.28819,1,1,0,1.3937,1.39436,10
-0.115199,1,1.28819,1,1,0,0.670984,0.479999,10
-0.0134705,1,1.28819,1,1,0,0.0794314,0.164137,-10
-0.0229275,0.998887,1.28819,2,3,0,0.0231082,-0.214138,-10
-0.0285996,0.948003,1.28819,2,3,0,0.203647,-0.239163,-10
-0.0285996,0.630828,1.28819,1,3,0,1.19161,-0.239163,-10
-0.0285996,0.506125,1.28819,1,3,0,1.7833,-0.239163,-10
-1.05189,0.558633,1.28819,2,3,0,2.58628,-1.45044,-10
-0.648994,1,1.28819,2,3,0,0.913443,1.13929,10
-0.332131,1,1.28819,2,3,0,0.554041,-0.815023,-10
-0.321356,1,1.28819,1,1,0,0.440369,-0.801693,-10
-0.00428449,1,1.28819,1,3,0,0.216423,-0.0925688,-10
-0.158199,0.882436,1.28819,2,3,0,0.479492,-0.562493,-10
-0.200204,0.816271,1.28819,2,3,0,1.1127,-0.632778,-10
-1.61361,0.687101,1.28819,2,3,0,2.36713,1.79645,10
-0.55072,1,1.28819,2,3,0,1.436,-1.0495,-10
-0.0577429,1,1.28819,1,1,0,0.376812,-0.339832,-10
-0.00615107,1,1.28819,2,3,0,0.0395496,-0.110915,-10
-0.152122,0.880742,1.28819,2,3,0,0.484215,-0.551583,-10
-1.68071,0.58252,1.28819,1,1,0,1.68079,-1.83342,-10
-0.0125063,0.789367,1.28819,2,3,0,3.15088,-0.158154,-10
-0.264909,0.913729,1.28819,2,3,0,0.401624,0.727886,10
-0.198366,1,1.28819,1,1,0,0.30276,0.629867,10
-0.000586405,0.967375,1.28819,2,3,0,0.353963,0.0342463,-10
-0.158103,0.918765,1.28819,2,3,0,0.349931,-0.562322,-10
-0.0281587,1,1.28819,2,3,0,0.165939,0.237313,-10
-0.0281587,0.890149,1.28819,1,3,0,0.314267,0.237313,-10
-0.462451,0.891841,1.28819,1,3,0,0.463149,0.961718,10
-0.000180417,0.998734,1.28819,1,3,0,0.331006,-0.0189957,-10
-0.00129454,0.999606,1.28819,1,1,0,0.00130045,-0.050883,-10
-0.917007,0.669668,1.28819,2,3,0,1.74201,1.35426,10
-0.184493,1,1.28819,1,1,0,0.673745,0.607442,10
-0.130812,0.974301,1.28819,2,3,0,0.333586,-0.511492,-10
-0.00802421,0.960695,1.28819,2,3,0,0.313184,-0.126682,-10
-0.901348,0.648434,1.28819,2,3,0,1.9017,1.34265,10
-2.62985,0.542772,1.28819,1,1,0,2.78895,2.2934,10
-0.0125945,0.975321,1.28819,1,3,0,1.94851,-0.15871,-10
-0.00519976,1,1.28819,2,3,0,0.0110687,-0.101978,-10
-1.11812,0.742251,1.28819,1,3,0,1.15806,-1.49541,-10
-1.11812,0.388217,1.28819,1,1,0,3.01593,-1.49541,-10
-0.31156,1,1.28819,1,1,0,0.876617,-0.789379,-10
-0.190115,0.659511,1.28819,2,3,0,1.93125,-0.616628,-10
-0.274137,0.970733,1.28819,1,1,0,0.330628,-0.740455,-10
-0.0698477,1,1.28819,2,3,0,0.210614,-0.373759,-10
-0.0702855,0.999845,1.28819,1,1,0,0.0949143,-0.374928,-10
-0.194875,0.772157,1.28819,2,3,0,1.01453,-0.6243,-10
-0.194875,0.402094,1.28819,1,3,0,2.49808,-0.6243,-10
-0.14929,1,1.28819,2,3,0,0.225488,-0.546424,-10
-3.38924,0.459849,1.28819,1,3,0,3.99523,2.60355,10
