# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = bayes_model
# start_datetime = 2023-01-12 08:49:12 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 1 (Default)
# data
#   file = examples\bayes\bayes.data.R
# init = 2 (Default)
# random
#   seed = 2891238466 (Default)
# output
#   file = examples\bayes\bayesvar.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,log_p__,log_g__,w.1,w.2,w.3,norm1,norm2,norm3,norm4,norm5,norm6
0,-10.8128,-4.09684,0.00789346,0.0015491,-0.301096,0.202283,-0.0267948,0.0159316,0.244752,-0.0963671,-0.153468
0,-8.80597,-1.24804,0.00922624,0.00140865,-0.297071,0.227839,-0.102652,0.0299739,0.20995,-0.180091,-0.0915687
0,-13.6952,-2.76679,0.0100633,0.00143974,-0.257615,0.260292,-0.0988112,0.052575,0.16926,-0.283161,-0.070736
0,-10.0511,-5.16244,0.00634107,0.00388779,-0.3127,0.189436,-0.0628866,0.176904,0.17897,-0.109824,-0.254533
0,-8.64959,-3.18186,0.00800269,0.000352816,-0.269182,0.346094,-0.193229,0.060107,0.242922,-0.0492832,-0.0598356
0,-8.99641,-4.92445,0.00660285,0.000181191,-0.228987,0.227489,-0.0825358,0.091868,0.21862,-0.0648438,-0.074022
0,-8.97519,-4.00952,0.00685923,0.00268549,-0.327927,0.157978,-0.106687,0.0392139,0.131094,-0.286686,-0.167796
0,-7.87015,-2.27398,0.00837408,0.00124388,-0.31633,0.323344,-0.208921,0.0176459,0.221681,-0.115588,-0.0923253
0,-14.7891,-4.76797,0.00919538,0.000840736,-0.235815,0.123831,-0.0818779,0.0197081,0.165483,-0.0419072,-0.0758837
0,-10.5588,-2.92591,0.00834434,0.00167698,-0.339982,0.200081,-0.0447143,0.0419342,0.211993,-0.147836,-0.0429197
0,-10.0824,-5.07465,0.00829004,0.00400568,-0.368148,0.380015,-0.0388624,0.0230636,0.283276,-0.121347,-0.212689
0,-18.7085,-3.93677,0.0102264,0.00376467,-0.310921,0.202113,-0.153158,0.0362978,0.189659,-0.343807,-0.0486967
0,-9.91442,-2.34151,0.00799594,0.00380719,-0.317478,0.13341,-0.0892337,0.0954762,0.197991,-0.138576,-0.0957477
0,-10.6847,-5.34048,0.00640129,0.00333863,-0.293485,0.134051,-0.276109,0.028789,0.178571,-0.0967543,-0.227822
0,-13.347,-1.08491,0.009717,0.00274212,-0.270593,0.27254,-0.145998,0.042523,0.145496,-0.0653576,-0.153597
0,-13.1738,-5.48341,0.0104782,0.000673859,-0.336014,0.160949,-0.140905,0.216699,0.087771,-0.0900678,-0.0789289
0,-15.3281,-3.32266,0.00800512,0.00394606,-0.285914,0.242715,-0.39382,0.0323899,0.12279,-0.140358,-0.0669647
0,-9.63065,-2.21592,0.00715365,0.00347222,-0.29192,0.234693,-0.0454797,0.0388353,0.158829,-0.100716,-0.0744623
0,-10.3831,-4.4118,0.00778547,0.00367068,-0.375033,0.316388,-0.0313561,0.0345148,0.186792,-0.0875948,-0.19494
0,-7.31141,-2.78942,0.00969408,0.00145316,-0.36734,0.225771,-0.270605,0.0656939,0.196045,-0.0917847,-0.148572
0,-24.442,-9.30441,0.0085221,0.00331138,-0.190257,0.282726,-0.259015,0.182226,0.309651,-0.459293,-0.0339613
0,-10.7101,-2.09225,0.0085594,0.00237615,-0.300326,0.120088,-0.0873461,0.0611154,0.192375,-0.153675,-0.078214
0,-15.0688,-4.30209,0.0087013,0.000974759,-0.307954,0.245109,-0.560171,0.0754436,0.10236,-0.131407,-0.141185
0,-12.7319,-6.55301,0.00868286,0.00124422,-0.354299,0.3224,-0.21544,0.00897272,0.379322,-0.0589857,-0.0410769
0,-12.3384,-6.42806,0.0100312,0.000469118,-0.298105,0.568296,-0.041682,0.0337036,0.213212,-0.0884715,-0.308475
0,-16.9155,-4.28959,0.00874935,0.00362251,-0.219413,0.155879,-0.0618033,0.0689669,0.265792,-0.138384,-0.043766
0,-9.22318,-1.07809,0.00886567,0.0017084,-0.310528,0.190412,-0.0651283,0.085338,0.154077,-0.139772,-0.0992616
0,-9.69972,-2.98367,0.00810996,0.00281126,-0.346715,0.352323,-0.104699,0.0172399,0.150792,-0.101545,-0.0453615
0,-25.0849,-9.57119,0.00950748,0.00424437,-0.24548,0.119413,-0.0565992,0.283843,0.444192,-0.243364,-0.29303
0,-12.7849,-4.02315,0.00928301,0.00184381,-0.288566,0.343026,-0.058892,0.0159103,0.162824,-0.170959,-0.313712
0,-12.0803,-6.99445,0.00818953,-0.00108625,-0.28417,0.209966,-0.273711,0.164147,0.0958566,-0.0364097,-0.0798832
0,-7.30681,-1.7928,0.00773601,0.00347993,-0.346021,0.343184,-0.112702,0.0458043,0.170624,-0.143843,-0.138984
0,-11.8984,-5.33787,0.00940824,0.0011737,-0.34476,0.261895,-0.0925161,0.100754,0.060578,-0.0260028,-0.107422
0,-13.2803,-2.51871,0.00887913,0.00378301,-0.266523,0.221638,-0.2214,0.0775205,0.218366,-0.0350903,-0.0567074
0,-12.5545,-3.90922,0.00751564,0.000497166,-0.280956,0.32746,-0.0986318,0.0475454,0.45422,-0.0740578,-0.123836
0,-9.03699,-5.04011,0.00983606,0.00337204,-0.338886,0.491066,-0.069488,0.0328795,0.250098,-0.151192,-0.031279
0,-10.6577,-3.30536,0.0084376,0.00129407,-0.296532,0.272763,-0.301782,0.016242,0.11897,-0.0468953,-0.0878991
0,-11.0502,-4.0262,0.00999071,0.00209727,-0.335292,0.243479,-0.0594961,0.0696454,0.453622,-0.0477171,-0.0535496
0,-8.88778,-2.83445,0.00887933,0.00292598,-0.327823,0.477038,-0.0367552,0.0663473,0.226512,-0.108417,-0.0863604
0,-9.51994,-3.35051,0.0079085,0.00185012,-0.289489,0.339839,-0.0971918,0.0340029,0.0668355,-0.136188,-0.140512
0,-7.91307,-2.02286,0.00879908,0.00105447,-0.328908,0.287172,-0.0728308,0.0435303,0.193568,-0.161401,-0.207395
0,-12.9736,-4.61193,0.00874383,0.00209249,-0.296207,0.190637,-0.0342427,0.0815689,0.47484,-0.0319818,-0.0914255
0,-11.6411,-4.03769,0.0101243,0.00217379,-0.335492,0.199074,-0.0783326,0.0189216,0.314,-0.0668955,-0.0393934
0,-25.9363,-10.6521,0.0109301,0.00284153,-0.269163,0.193062,-0.0223699,0.597037,0.344775,-0.0349302,-0.203077
0,-17.7304,-3.7993,0.00856229,0.0033087,-0.274972,0.393265,-0.537322,0.101916,0.20121,-0.0781784,-0.146966
0,-9.95166,-4.75277,0.00749826,0.00355717,-0.333583,0.386704,-0.0762205,0.0101493,0.191675,-0.219595,-0.0709393
0,-16.5246,-5.51161,0.00901402,0.00312503,-0.237057,0.227857,-0.163938,0.149285,0.0802417,-0.0330424,-0.0368239
0,-12.9781,-4.95495,0.00663059,0.000961774,-0.295574,0.239694,-0.045242,0.0643151,0.19555,-0.0523512,-0.0335204
0,-13.1178,-6.88689,0.00575918,0.00269411,-0.365719,0.254568,-0.0436044,0.0325387,0.0890844,-0.161047,-0.0801443
0,-7.37761,-1.90996,0.00799949,0.00187241,-0.305365,0.386577,-0.128267,0.0472533,0.281565,-0.163632,-0.153124
0,-23.5663,-6.00785,0.00951921,0.00446996,-0.237963,0.149642,-0.107075,0.0307408,0.224608,-0.0253932,-0.035773
0,-8.15302,-2.54036,0.00805581,0.00230456,-0.270077,0.351759,-0.230353,0.1032,0.178498,-0.220518,-0.0649172
0,-10.8415,-3.44984,0.0103313,0.00286551,-0.377122,0.194696,-0.0749312,0.0645923,0.173456,-0.104063,-0.213921
0,-9.68446,-6.53246,0.00991435,0.000260417,-0.231351,0.299646,-0.13519,0.110491,0.466714,-0.0833159,-0.266234
0,-8.75658,-2.09087,0.00716224,0.00267961,-0.345183,0.314942,-0.0900226,0.0559845,0.253733,-0.143599,-0.102366
0,-17.615,-7.70976,0.00774084,0.0016358,-0.257711,0.730106,-0.227872,0.0492115,0.282442,-0.0655871,-0.0275988
0,-7.75459,-3.5185,0.00982901,0.00294262,-0.353159,0.385419,-0.156929,0.107858,0.14612,-0.154969,-0.0424647
0,-11.2494,-4.05855,0.0066905,0.00163256,-0.297434,0.334043,-0.082631,0.0947532,0.346909,-0.0956506,-0.231949
0,-9.10455,-2.89015,0.00768029,0.00119025,-0.274816,0.257406,-0.136322,0.195856,0.152715,-0.0388846,-0.132791
0,-11.7027,-3.45386,0.00714067,0.0010849,-0.36302,0.309716,-0.113612,0.0356876,0.111528,-0.133822,-0.102334
0,-14.0804,-4.82824,0.0113594,0.0017401,-0.29889,0.260813,-0.0604886,0.0469204,0.283496,-0.306615,-0.0928937
0,-15.6623,-7.21143,0.00901227,0.00189184,-0.219993,0.599162,-0.149661,0.0652973,0.0629023,-0.21847,-0.0980992
0,-20.4773,-7.27921,0.00879302,0.00659696,-0.339508,0.158511,-0.0439356,0.0572282,0.117705,-0.152115,-0.191171
0,-12.0743,-5.33622,0.00905001,0.00540804,-0.29836,0.306695,-0.0746922,0.0562201,0.332175,-0.0378773,-0.0350167
0,-9.6224,-4.33606,0.0100104,0.00052027,-0.288317,0.449147,-0.0912464,0.255553,0.163045,-0.093572,-0.104912
0,-9.99372,-2.2123,0.00918006,0.00181729,-0.291421,0.539007,-0.0828888,0.0488313,0.142272,-0.0843381,-0.112512
0,-10.7393,-7.64641,0.00589851,0.00523269,-0.251573,0.385579,-0.0939994,0.0347411,0.140559,-0.0841825,-0.0369006
0,-13.8837,-5.62268,0.00636907,0.00293026,-0.331661,0.428627,-0.0679932,0.0103879,0.215567,-0.0710124,-0.0785819
0,-9.94695,-4.45635,0.00677928,0.00180152,-0.320233,0.154182,-0.14439,0.0832551,0.293324,-0.215844,-0.0500753
0,-14.6514,-5.06436,0.00874537,0.00435998,-0.263389,0.37698,-0.2149,0.198062,0.0782887,-0.0731448,-0.168674
0,-9.26408,-4.32584,0.00890155,0.00164471,-0.248491,0.391903,-0.152874,0.0206528,0.35498,-0.0323499,-0.0675171
0,-13.7707,-2.29493,0.00905041,0.00197433,-0.24545,0.135312,-0.095453,0.078437,0.160293,-0.0578409,-0.0839854
0,-16.1643,-4.40627,0.00686172,0.00142588,-0.344531,0.257517,-0.048969,0.238124,0.17998,-0.0662036,-0.0734632
0,-14.4983,-5.41592,0.00894347,0.00113445,-0.258016,0.120806,-0.0600771,0.187974,0.172136,-0.074026,-0.302488
0,-9.66812,-3.23453,0.00722864,0.00203802,-0.298771,0.184686,-0.0950786,0.0360873,0.110886,-0.144035,-0.263543
0,-10.6975,-4.09999,0.00802352,0.00287783,-0.307273,0.413306,-0.205371,0.0407635,0.109561,-0.305663,-0.0480545
0,-8.828,-1.7491,0.00921917,0.00186775,-0.287378,0.238678,-0.0743888,0.139433,0.253174,-0.062991,-0.056505
0,-8.54118,-3.086,0.0103565,0.00280062,-0.374784,0.230417,-0.166331,0.0860342,0.157698,-0.173305,-0.101317
0,-18.3632,-5.34415,0.00794734,0.00221122,-0.293827,0.179198,-0.518802,0.0735712,0.107014,-0.35064,-0.0837576
0,-17.7272,-3.63939,0.00847484,0.00245218,-0.31046,0.196885,-0.563607,0.0345285,0.213431,-0.0786655,-0.0531671
0,-12.1502,-5.17183,0.00960801,0.00316502,-0.386203,0.116323,-0.0472262,0.0552324,0.202692,-0.149155,-0.0661169
0,-11.6949,-2.89751,0.0102903,0.00103977,-0.297742,0.233196,-0.340733,0.0450189,0.153659,-0.104356,-0.124077
0,-7.67974,-3.11591,0.00846777,0.00266555,-0.305924,0.349277,-0.233956,0.1153,0.421717,-0.154344,-0.105154
0,-9.35688,-1.94628,0.00868446,0.00274269,-0.362951,0.229244,-0.0915569,0.0519533,0.122836,-0.070369,-0.195268
0,-13.7177,-7.9981,0.00835272,0.00450689,-0.407238,0.14615,-0.0973621,0.0619904,0.0989343,-0.449612,-0.0768937
0,-13.4424,-5.00175,0.00963877,0.00130499,-0.221318,0.224946,-0.167871,0.0438147,0.415164,-0.247275,-0.147237
0,-9.50161,-2.9027,0.00721823,0.0022277,-0.306267,0.336137,-0.149412,0.0202394,0.112157,-0.0547793,-0.156563
0,-13.6998,-8.74761,0.00769129,-0.000970148,-0.254246,0.330008,-0.0962427,0.0315927,0.295663,-0.0228838,-0.0293979
0,-15.6709,-6.0676,0.00716449,0.00367591,-0.278134,0.15144,-0.227858,0.0951427,0.0977981,-0.0343996,-0.318432
0,-8.55548,-2.51587,0.00744537,0.0016541,-0.288709,0.327599,-0.0732577,0.193004,0.224485,-0.12507,-0.121577
0,-8.6552,-1.72927,0.00794349,0.00178628,-0.344794,0.224199,-0.0953663,0.0393375,0.22634,-0.180465,-0.0752413
0,-10.2331,-3.24184,0.00663023,0.00341468,-0.262869,0.202521,-0.0619435,0.0617198,0.118218,-0.0529914,-0.101946
0,-12.0807,-3.24056,0.00807473,0.00168628,-0.242917,0.152604,-0.0446146,0.028595,0.162698,-0.141054,-0.0844527
0,-9.87691,-4.28191,0.0089246,0.00271769,-0.261629,0.270812,-0.178981,0.165761,0.247042,-0.0274831,-0.0349733
0,-9.52911,-2.79578,0.00731739,0.00192821,-0.245024,0.342704,-0.0938113,0.0381649,0.139981,-0.0602359,-0.197459
0,-10.7459,-2.75315,0.00744714,0.00215539,-0.318518,0.446937,-0.069391,0.0578476,0.113391,-0.0806,-0.167551
0,-10.9903,-5.29419,0.00911772,-0.000494886,-0.307094,0.10913,-0.131636,0.096052,0.24192,-0.0540806,-0.0801083
0,-10.9093,-4.05436,0.00808617,0.00290615,-0.354934,0.45515,-0.418716,0.0559778,0.138698,-0.107838,-0.13694
0,-8.78523,-7.10533,0.00750963,0.00256682,-0.291367,0.290711,-0.20389,0.101946,0.205063,-0.225583,-0.0141873
0,-23.935,-7.20336,0.00842412,0.00374647,-0.386,0.300745,-0.0628142,0.045746,0.741113,-0.0529052,-0.10476
0,-16.7816,-3.64483,0.0101067,0.00405985,-0.320029,0.217717,-0.0336394,0.0197539,0.170207,-0.0695435,-0.128448
0,-11.0612,-5.02593,0.00811728,0.00227657,-0.228471,0.370328,-0.0889999,0.0127207,0.354559,-0.0767787,-0.208793
0,-33.2392,-6.69699,0.00998057,0.0032263,-0.248033,0.168431,-0.0966006,0.0141601,0.127006,-0.246048,-0.404826
0,-11.9265,-6.92979,0.0101546,0.000712241,-0.391293,0.112513,-0.0479703,0.035672,0.231706,-0.121638,-0.169445
0,-13.0176,-4.49402,0.00788374,0.0017746,-0.302454,0.166224,-0.378367,0.0315079,0.132067,-0.0652718,-0.306227
0,-15.8828,-7.14561,0.0080569,0.00378403,-0.233795,0.350324,-0.0639083,0.007694,0.260993,-0.305367,-0.0530197
0,-10.6544,-4.76411,0.00686317,0.00300961,-0.205952,0.356109,-0.0481298,0.0348925,0.164438,-0.12375,-0.0935697
0,-10.1865,-3.86313,0.00850194,0.00374427,-0.379348,0.281177,-0.116927,0.0248424,0.121048,-0.0638158,-0.0431471
0,-11.3608,-4.54862,0.00687366,0.00301971,-0.266397,0.122412,-0.105334,0.0215034,0.294769,-0.0596626,-0.135615
0,-24.9326,-5.30593,0.00868788,0.00589339,-0.249794,0.157982,-0.172984,0.0378957,0.257541,-0.156168,-0.164333
0,-8.75437,-2.27796,0.00711384,0.00458743,-0.299449,0.284546,-0.108863,0.0426672,0.15827,-0.115601,-0.103115
0,-8.61805,-2.1507,0.00795006,6.36799e-005,-0.299603,0.287387,-0.122159,0.0546456,0.243686,-0.103157,-0.104803
0,-11.6661,-5.98611,0.0105306,0.00297076,-0.367248,0.348262,-0.168563,0.0847012,0.169991,-0.291629,-0.336996
0,-11.8617,-6.20037,0.00905879,2.41049e-005,-0.308081,0.249286,-0.0530896,0.0123107,0.192332,-0.0200687,-0.188264
0,-14.3956,-5.80682,0.00973627,0.000856018,-0.291819,0.172556,-0.0914579,0.131551,0.225275,-0.0240366,-0.379618
0,-10.7828,-1.02275,0.00902784,0.00227546,-0.266757,0.185083,-0.0713372,0.0523018,0.24758,-0.101928,-0.0879011
0,-14.2438,-5.33499,0.00947659,0.00296217,-0.285926,0.240787,-0.0351127,0.0751201,0.579624,-0.207737,-0.146617
0,-13.1649,-5.21134,0.00804599,0.000225541,-0.317822,0.404596,-0.0959388,0.0750963,0.344491,-0.253812,-0.0450067
0,-14.0297,-5.65491,0.00889593,0.00300979,-0.376188,0.149453,-0.0370637,0.0235282,0.376861,-0.0404618,-0.0949119
0,-24.9212,-7.38841,0.0100444,0.00244422,-0.173146,0.159407,-0.160501,0.0295061,0.388194,-0.0614547,-0.196801
0,-8.75317,-3.01716,0.00824425,0.00167558,-0.232652,0.344089,-0.0729203,0.136532,0.170726,-0.205508,-0.119214
0,-12.3078,-2.68308,0.0108532,0.00236344,-0.265579,0.28692,-0.0720884,0.0648101,0.270684,-0.124426,-0.0774552
0,-12.0293,-6.49043,0.00888939,0.000736567,-0.380827,0.335568,-0.320289,0.0963432,0.287039,-0.0986466,-0.0298063
0,-12.5872,-1.27444,0.00887595,0.00301019,-0.291233,0.178894,-0.0540951,0.0413568,0.177657,-0.0861591,-0.168342
0,-7.52672,-4.29138,0.00987571,0.00273716,-0.386019,0.198785,-0.190944,0.0676538,0.317302,-0.156915,-0.198207
0,-11.5705,-3.56534,0.00836634,0.00168784,-0.281671,0.201348,-0.0717172,0.0595659,0.0695123,-0.243544,-0.0972441
0,-9.98733,-3.51898,0.0100231,0.00183724,-0.301071,0.407854,-0.0654139,0.0146019,0.224609,-0.0533597,-0.065744
0,-9.61472,-3.34462,0.00811654,0.00221097,-0.285775,0.228244,-0.164925,0.00836995,0.185126,-0.162301,-0.136239
0,-13.5632,-2.55811,0.00956373,0.00420315,-0.28515,0.201174,-0.0920433,0.0802689,0.348005,-0.152679,-0.137412
0,-20.7751,-6.25898,0.00970899,0.00225503,-0.319129,0.311614,-0.0315266,0.0253839,0.122628,-0.521051,-0.209311
0,-11.2024,-3.70403,0.00786038,0.00294601,-0.338991,0.309032,-0.039114,0.0272886,0.183499,-0.0280489,-0.172722
0,-12.5933,-3.82754,0.00919881,0.00406728,-0.342495,0.188146,-0.0666902,0.0626517,0.161396,-0.0651145,-0.0286131
0,-22.6261,-4.2253,0.00877349,0.00519576,-0.231805,0.167146,-0.171308,0.0404127,0.278851,-0.0818978,-0.141254
0,-8.33681,-1.24776,0.00893065,0.00279004,-0.280551,0.276477,-0.204225,0.15076,0.203362,-0.108292,-0.109627
0,-21.01,-5.72115,0.00957019,0.00293085,-0.227038,0.318371,-0.373649,0.128332,0.161456,-0.271491,-0.0433169
0,-11.3502,-7.91644,0.0107386,0.00258094,-0.339353,0.318571,-0.0364469,0.0705485,0.363041,-0.0135017,-0.206442
0,-10.199,-2.38811,0.00844653,0.00433183,-0.3403,0.178749,-0.0752075,0.0409789,0.272184,-0.109703,-0.0722545
0,-11.8282,-1.50758,0.00936852,0.00284072,-0.320739,0.176434,-0.212923,0.0490967,0.121643,-0.0830733,-0.082002
0,-11.2903,-6.90294,0.009125,0.00169663,-0.422149,0.234249,-0.139231,0.011046,0.0923563,-0.117505,-0.0834708
0,-9.91531,-5.678,0.00686063,0.000294564,-0.271047,0.341541,-0.255969,0.0234334,0.134585,-0.0836784,-0.262261
0,-27.0496,-3.78145,0.0105406,0.00491933,-0.259816,0.18894,-0.135791,0.10027,0.137535,-0.11417,-0.12215
0,-10.9256,-6.20026,0.00716281,0.00577776,-0.331728,0.202095,-0.290799,0.111744,0.144803,-0.225844,-0.115549
0,-17.7473,-7.97652,0.00819989,0.00616566,-0.298255,0.175178,-0.0724167,0.0294937,0.44212,-0.25192,-0.044608
0,-7.14878,-4.21126,0.0107312,0.00181179,-0.311435,0.353802,-0.0829347,0.15284,0.345565,-0.199271,-0.108035
0,-19.4306,-3.17374,0.00960805,0.00386185,-0.276574,0.166139,-0.0925045,0.0202205,0.182643,-0.0325302,-0.155417
0,-10.834,-1.58905,0.00931166,0.00234274,-0.254281,0.348563,-0.11566,0.0375617,0.156698,-0.0868695,-0.0554542
0,-11.303,-2.74686,0.00835202,0.00212925,-0.269128,0.22704,-0.331487,0.0500362,0.21602,-0.214182,-0.184502
0,-9.41207,-3.62006,0.0104768,0.00115567,-0.321016,0.186697,-0.192879,0.109729,0.25126,-0.106214,-0.047598
0,-26.8196,-5.02134,0.0110076,0.00348798,-0.242695,0.2468,-0.037743,0.052902,0.0970413,-0.139946,-0.121396
0,-21.4673,-4.21381,0.0102414,0.00289001,-0.277287,0.143327,-0.383284,0.117203,0.14186,-0.0639367,-0.0689032
0,-16.1553,-6.35749,0.00802721,0.0068844,-0.329537,0.17306,-0.166787,0.0645596,0.148972,-0.047262,-0.101149
0,-12.1617,-4.76273,0.00843755,0.00285683,-0.409803,0.261376,-0.076824,0.0234671,0.328729,-0.0530291,-0.138446
0,-16.1494,-5.35863,0.00838184,0.00495369,-0.243923,0.224074,-0.0838943,0.037222,0.26125,-0.0491547,-0.0273341
0,-9.81268,-2.41993,0.00801348,0.00201603,-0.251435,0.22362,-0.032805,0.0895094,0.17511,-0.0823008,-0.107509
0,-24.9825,-5.14973,0.0093148,0.0051216,-0.277884,0.348621,-0.513153,0.105609,0.166516,-0.0627808,-0.149525
0,-9.78582,-2.36564,0.00858674,0.000590251,-0.318282,0.183466,-0.0935025,0.128428,0.120112,-0.108747,-0.0832737
0,-15.1138,-6.15344,0.0105906,0.00127085,-0.209991,0.269721,-0.109507,0.0105428,0.30405,-0.0705776,-0.0959832
0,-15.8983,-6.86967,0.00661065,-0.000448701,-0.345082,0.261454,-0.0836286,0.0178524,0.226882,-0.104278,-0.270056
0,-12.2195,-4.695,0.00932933,0.00193274,-0.329364,0.106468,-0.067969,0.0910018,0.312438,-0.0329537,-0.149808
0,-9.75847,-4.65285,0.00861475,0.00420876,-0.328625,0.300819,-0.202134,0.114815,0.353405,-0.255975,-0.243133
0,-12.1861,-1.90589,0.00962758,0.00404542,-0.302891,0.264607,-0.183254,0.0783798,0.176196,-0.0691505,-0.050544
0,-8.56448,-2.71698,0.00981424,0.00160288,-0.257821,0.413966,-0.0724039,0.0337097,0.283243,-0.0658242,-0.0843592
0,-8.84257,-1.87145,0.00822451,0.00237634,-0.315711,0.282509,-0.135071,0.137464,0.140587,-0.0321836,-0.0851774
0,-10.5865,-2.89287,0.00732752,0.00482388,-0.286073,0.243428,-0.0966638,0.0917194,0.192008,-0.0609399,-0.186803
0,-12.5658,-4.89036,0.00953939,0.000749967,-0.309683,0.241171,-0.068971,0.177332,0.506904,-0.0461657,-0.0958214
0,-7.38795,-2.86267,0.0091018,0.00353056,-0.36811,0.300934,-0.111073,0.125482,0.169108,-0.188485,-0.060099
0,-11.4508,-3.51227,0.00884883,0.00205434,-0.34895,0.211781,-0.413893,0.142516,0.135869,-0.0511055,-0.0912249
0,-7.73763,-2.10831,0.00831758,0.00244914,-0.254773,0.33733,-0.173095,0.182115,0.183388,-0.116375,-0.079708
0,-18.8813,-6.90025,0.00772521,0.0029509,-0.281566,0.312841,-0.501977,0.354001,0.124266,-0.221981,-0.0511021
0,-10.7782,-4.36347,0.00929406,0.00275527,-0.337361,0.26034,-0.369997,0.0832435,0.330429,-0.0422552,-0.0408217
0,-10.9425,-4.25041,0.00657589,0.00189702,-0.344998,0.162599,-0.0798773,0.13725,0.10653,-0.116257,-0.102482
0,-10.7018,-2.57657,0.00874732,0.00143453,-0.325207,0.175479,-0.0619178,0.122378,0.216515,-0.0316655,-0.104236
0,-13.0782,-3.91166,0.0092014,0.0018828,-0.314064,0.214034,-0.0544503,0.0133385,0.127088,-0.303983,-0.131287
0,-11.1238,-5.70303,0.00615637,0.00256167,-0.246523,0.178788,-0.392989,0.11561,0.170359,-0.153736,-0.104869
0,-15.3909,-4.37102,0.00743073,0.00294586,-0.28041,0.178689,-0.0779054,0.4273,0.14606,-0.052394,-0.104556
0,-12.5901,-5.44134,0.00788907,0.000200313,-0.362498,0.233294,-0.306141,0.0178578,0.145243,-0.0682716,-0.0511502
0,-19.7674,-13.9328,0.00901136,0.00246625,-0.275555,0.294163,-0.452179,0.0360855,0.127255,-0.0023913,-0.123642
0,-12.222,-4.91255,0.00894906,0.000358851,-0.354221,0.152274,-0.0440705,0.0525099,0.085374,-0.0914032,-0.137351
0,-10.4334,-3.90451,0.00694898,0.00268516,-0.279976,0.343536,-0.0592911,0.0609654,0.136436,-0.0221178,-0.0755516
0,-18.7537,-4.50197,0.00834996,0.00598502,-0.288151,0.20993,-0.0541566,0.0219114,0.154846,-0.109691,-0.122841
0,-20.6054,-4.13104,0.00928044,0.00511825,-0.22398,0.339154,-0.12999,0.0951449,0.132914,-0.124179,-0.0735371
0,-11.5448,-1.18481,0.00902806,0.00337737,-0.279222,0.335417,-0.134789,0.0396411,0.157207,-0.0867199,-0.187586
0,-8.07319,-2.3656,0.00780596,0.00362021,-0.342339,0.211966,-0.295784,0.0836587,0.228312,-0.0892212,-0.0903312
0,-11.3523,-2.39091,0.0077835,0.0040995,-0.257477,0.381888,-0.124035,0.0300388,0.143124,-0.0790135,-0.12567
0,-8.775,-3.02865,0.00720191,0.00313844,-0.271617,0.456014,-0.104671,0.0622649,0.275697,-0.0612878,-0.0637691
0,-9.29431,-0.735443,0.00886501,0.00336676,-0.294641,0.207674,-0.138333,0.0934031,0.24846,-0.0908597,-0.101021
0,-14.0091,-2.91651,0.00821207,0.00466965,-0.290903,0.208254,-0.0435444,0.02748,0.175913,-0.159465,-0.119354
0,-13.0675,-3.498,0.00875987,0.00192071,-0.263136,0.146441,-0.201486,0.0336252,0.19488,-0.241098,-0.0476919
0,-12.9444,-1.71911,0.00884137,0.00326912,-0.243617,0.239957,-0.0643498,0.043605,0.262123,-0.103099,-0.153168
0,-12.2111,-4.10523,0.00664326,0.00214853,-0.268332,0.49346,-0.0821198,0.0352412,0.144832,-0.0537081,-0.0651075
0,-10.8742,-2.97617,0.00826267,0.0034492,-0.319175,0.297538,-0.171922,0.0275606,0.0821075,-0.0406874,-0.126755
0,-10.8732,-4.79309,0.00850035,0.000456258,-0.277793,0.167287,-0.0479027,0.135513,0.325827,-0.0406709,-0.199267
0,-11.7635,-2.27081,0.00920415,0.0042115,-0.275376,0.347736,-0.0844941,0.120406,0.136829,-0.116035,-0.0623273
0,-11.6393,-4.72628,0.00728801,0.00370415,-0.355645,0.223581,-0.133515,0.0474768,0.405259,-0.0711468,-0.0380228
0,-15.5188,-5.27072,0.00920991,0.00554288,-0.334348,0.171451,-0.119554,0.0661978,0.157605,-0.0843788,-0.0291078
0,-12.1547,-2.84795,0.00804197,0.00501338,-0.279357,0.326601,-0.0615239,0.0409885,0.164225,-0.163968,-0.0901571
0,-11.1058,-3.35813,0.00794548,0.00421559,-0.317186,0.134853,-0.23363,0.0352117,0.267595,-0.124527,-0.108993
0,-10.6494,-8.15835,0.0103185,0.00449954,-0.359643,0.369879,-0.175573,0.314717,0.205613,-0.0362491,-0.029689
0,-12.3908,-6.18822,0.00753886,0.000919464,-0.290628,0.47053,-0.160372,0.0456656,0.163072,-0.0124364,-0.155115
0,-13.0024,-1.81305,0.00862992,0.0025708,-0.266731,0.226998,-0.081904,0.0207717,0.146312,-0.0761261,-0.208908
0,-8.13425,-3.49777,0.00905266,0.00379394,-0.299662,0.351714,-0.0596508,0.112689,0.299986,-0.0863316,-0.0351109
